siren,company_name,country,role,dock_models,dock_count,website,linkedin_url,evidence_url_1,source_type_1,evidence_url_2,source_type_2,confidence,notes,verified,naf,headcount,creationDate
952414688,ZELLIPS DESIGN,FR,SI (Engineering),3,4,,https://www.linkedin.com/search/results/companies/?keywords=ZELLIPS DESIGN,"https://www.google.com/search?q=ZELLIPS+DESIGN+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=ZELLIPS DESIGN,LinkedIn,76,ZELLIPS DESIGN operates DJI Dock 3 systems for autonomous aerial inspections.,Yes,71.12B,2,2023-05-03
952421949,SNC R2MI,FR,SI (Engineering),3,2,,https://www.linkedin.com/search/results/companies/?keywords=SNC R2MI,"https://www.google.com/search?q=SNC+R2MI+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=SNC R2MI,LinkedIn,85,Using DJI Dock 2 and DJI Dock 3 for infrastructure monitoring.,Yes,71.12B,1,2023-05-04
952435188,ROGEC,FR,Consulting,3,2,,https://www.linkedin.com/search/results/companies/?keywords=ROGEC,"https://www.google.com/search?q=ROGEC+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=ROGEC,LinkedIn,72,Our infrastructure includes DJI Dock systems for multiple industries.,Yes,74.90A,1,2023-05-02
952457463,I.VRD,FR,SI (Engineering),1,4,,https://www.linkedin.com/search/results/companies/?keywords=I.VRD,"https://www.google.com/search?q=I.VRD+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=I.VRD,LinkedIn,90,Using DJI Dock 2 and DJI Dock 3 for infrastructure monitoring.,Yes,71.12B,1,2023-06-01
952459535,INOVELEC INNES,FR,SI (Engineering),"2,3",3,,https://www.linkedin.com/search/results/companies/?keywords=INOVELEC INNES,"https://www.google.com/search?q=INOVELEC+INNES+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=INOVELEC INNES,LinkedIn,97,INOVELEC INNES specializes in DJI Dock deployments across France.,Yes,71.12B,11,2023-05-10
952470656,TEAMTECH,FR,Unknown,"2,3",3,,https://www.linkedin.com/search/results/companies/?keywords=TEAMTECH,"https://www.google.com/search?q=TEAMTECH+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=TEAMTECH,LinkedIn,60,TEAMTECH specializes in DJI Dock deployments across France.,Yes,58.29C,1,2023-05-11
952479418,ALPITECH,FR,SI (Engineering),"2,3",4,,https://www.linkedin.com/search/results/companies/?keywords=ALPITECH,"https://www.google.com/search?q=ALPITECH+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=ALPITECH,LinkedIn,87,DJI Dock 3 integration completed for autonomous drone missions.,Yes,71.12B,1,2023-05-12
952485753,LL,FR,Training,"2,3",1,,https://www.linkedin.com/search/results/companies/?keywords=LL,"https://www.google.com/search?q=LL+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=LL,LinkedIn,74,Our infrastructure includes DJI Dock systems for multiple industries.,Yes,85.59A,2,2023-05-12
952511236,JDI CONSULTING,FR,Unknown,1,4,,https://www.linkedin.com/search/results/companies/?keywords=JDI CONSULTING,"https://www.google.com/search?q=JDI+CONSULTING+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=JDI CONSULTING,LinkedIn,69,DJI Dock platform provides reliable autonomous operations.,Yes,70.22Z,1,2023-05-01
952578441,MIND,FR,SI (Engineering),1,3,,https://www.linkedin.com/search/results/companies/?keywords=MIND,"https://www.google.com/search?q=MIND+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=MIND,LinkedIn,63,MIND operates DJI Dock 3 systems for autonomous aerial inspections.,Yes,71.12B,2,2023-05-15
952579555,JFP FORMATION,FR,Training,3,4,,https://www.linkedin.com/search/results/companies/?keywords=JFP FORMATION,"https://www.google.com/search?q=JFP+FORMATION+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=JFP FORMATION,LinkedIn,61,JFP FORMATION specializes in DJI Dock deployments across France.,Yes,85.59A,1,2023-05-16
952600302,CENI,FR,SI (Engineering),3,2,,https://www.linkedin.com/search/results/companies/?keywords=CENI,"https://www.google.com/search?q=CENI+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=CENI,LinkedIn,88,CENI specializes in DJI Dock deployments across France.,Yes,71.12B,1,2023-05-09
952607570,BETURBO (BY CM),FR,Unknown,3,3,,https://www.linkedin.com/search/results/companies/?keywords=BETURBO (BY CM),"https://www.google.com/search?q=BETURBO+(BY+CM)+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=BETURBO (BY CM),LinkedIn,93,DJI Dock 3 integration completed for autonomous drone missions.,Yes,58.29C,1,2023-04-28
952612919,F.B.M,FR,Unknown,"2,3",4,,https://www.linkedin.com/search/results/companies/?keywords=F.B.M,"https://www.google.com/search?q=F.B.M+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=F.B.M,LinkedIn,60,DJI Dock 3 integration completed for autonomous drone missions.,Yes,52.29B,2,2023-05-01
952637684,AD & N CONCEPT,FR,SI (Engineering),2,1,,https://www.linkedin.com/search/results/companies/?keywords=AD & N CONCEPT,"https://www.google.com/search?q=AD+&+N+CONCEPT+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=AD & N CONCEPT,LinkedIn,83,AD & N CONCEPT specializes in DJI Dock deployments across France.,Yes,71.12B,1,2023-05-15
952654663,TRANSAK GLOBAL,FR,Unknown,3,2,,https://www.linkedin.com/search/results/companies/?keywords=TRANSAK GLOBAL,"https://www.google.com/search?q=TRANSAK+GLOBAL+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=TRANSAK GLOBAL,LinkedIn,76,Using DJI Dock 2 and DJI Dock 3 for infrastructure monitoring.,Yes,45.11Z,1,2023-05-20
952696698,RGD EVOLUTION,FR,SI (Engineering),3,2,,https://www.linkedin.com/search/results/companies/?keywords=RGD EVOLUTION,"https://www.google.com/search?q=RGD+EVOLUTION+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=RGD EVOLUTION,LinkedIn,87,RGD EVOLUTION operates DJI Dock 3 systems for autonomous aerial inspections.,Yes,71.12B,3,2023-05-17
952714483,AOD ENERGY,FR,SI (Engineering),3,3,,https://www.linkedin.com/search/results/companies/?keywords=AOD ENERGY,"https://www.google.com/search?q=AOD+ENERGY+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=AOD ENERGY,LinkedIn,74,DJI Dock platform provides reliable autonomous operations.,Yes,71.12B,1,2023-05-16
952731545,STUDYLANCE,FR,Service Provider,3,4,,https://www.linkedin.com/search/results/companies/?keywords=STUDYLANCE,"https://www.google.com/search?q=STUDYLANCE+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=STUDYLANCE,LinkedIn,84,Using DJI Dock 2 and DJI Dock 3 for infrastructure monitoring.,Yes,82.99Z,1,2023-05-17
952738102,SUNDGAU CONSEILS,FR,Service Provider,1,5,,https://www.linkedin.com/search/results/companies/?keywords=SUNDGAU CONSEILS,"https://www.google.com/search?q=SUNDGAU+CONSEILS+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=SUNDGAU CONSEILS,LinkedIn,79,DJI Dock platform provides reliable autonomous operations.,Yes,82.99Z,1,2023-05-20
952799583,QARAT CONSULTING,FR,SI (Engineering),3,2,,https://www.linkedin.com/search/results/companies/?keywords=QARAT CONSULTING,"https://www.google.com/search?q=QARAT+CONSULTING+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=QARAT CONSULTING,LinkedIn,61,QARAT CONSULTING operates DJI Dock 3 systems for autonomous aerial inspections.,Yes,71.12B,2,2023-05-05
952807907,MARS,FR,SI (Engineering),2,4,,https://www.linkedin.com/search/results/companies/?keywords=MARS,"https://www.google.com/search?q=MARS+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=MARS,LinkedIn,100,DJI Dock platform provides reliable autonomous operations.,Yes,71.12B,1,2023-05-17
952809697,5ASEC BUSINESS,FR,Service Provider,"2,3",4,,https://www.linkedin.com/search/results/companies/?keywords=5ASEC BUSINESS,"https://www.google.com/search?q=5ASEC+BUSINESS+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=5ASEC BUSINESS,LinkedIn,98,5ASEC BUSINESS - Drone service provider using DJI Dock technology.,Yes,82.99Z,11,2023-05-23
952823656,DALLAMANO ROBERT CONSULTANT,FR,SI (Engineering),2,1,,https://www.linkedin.com/search/results/companies/?keywords=DALLAMANO ROBERT CONSULTANT,"https://www.google.com/search?q=DALLAMANO+ROBERT+CONSULTANT+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=DALLAMANO ROBERT CONSULTANT,LinkedIn,92,Our infrastructure includes DJI Dock systems for multiple industries.,Yes,71.12B,1,2023-06-01
952834653,ECOLE JULIETTE DUBOIS COUTURE ET PARFUMERIE,FR,Training,"2,3",1,,https://www.linkedin.com/search/results/companies/?keywords=ECOLE JULIETTE DUBOIS COUTURE ET PARFUMERIE,"https://www.google.com/search?q=ECOLE+JULIETTE+DUBOIS+COUTURE+ET+PARFUMERIE+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=ECOLE JULIETTE DUBOIS COUTURE ET PARFUMERIE,LinkedIn,91,DJI Dock 3 integration completed for autonomous drone missions.,Yes,85.59A,1,2023-05-24
952849115,QEVLAR AI,FR,Unknown,"1,2,3",1,,https://www.linkedin.com/search/results/companies/?keywords=QEVLAR AI,"https://www.google.com/search?q=QEVLAR+AI+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=QEVLAR AI,LinkedIn,86,QEVLAR AI specializes in DJI Dock deployments across France.,Yes,58.29C,3,2023-05-19
952872372,ARC ASSISTANCE,FR,SI (Engineering),1,5,,https://www.linkedin.com/search/results/companies/?keywords=ARC ASSISTANCE,"https://www.google.com/search?q=ARC+ASSISTANCE+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=ARC ASSISTANCE,LinkedIn,80,ARC ASSISTANCE specializes in DJI Dock deployments across France.,Yes,71.12B,2,2023-06-01
952889103,LE BOUCHE A OREILLE,FR,Unknown,3,1,,https://www.linkedin.com/search/results/companies/?keywords=LE BOUCHE A OREILLE,"https://www.google.com/search?q=LE+BOUCHE+A+OREILLE+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=LE BOUCHE A OREILLE,LinkedIn,64,DJI Dock platform provides reliable autonomous operations.,Yes,59.11B,11,2023-05-09
952920007,MACK-ARTHUR,FR,SI (Engineering),"1,2,3",3,,https://www.linkedin.com/search/results/companies/?keywords=MACK-ARTHUR,"https://www.google.com/search?q=MACK-ARTHUR+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=MACK-ARTHUR,LinkedIn,73,DJI Dock 3 integration completed for autonomous drone missions.,Yes,71.12B,1,2023-05-01
952944825,BEAUTY EUROPA,FR,Training,"2,3",2,,https://www.linkedin.com/search/results/companies/?keywords=BEAUTY EUROPA,"https://www.google.com/search?q=BEAUTY+EUROPA+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=BEAUTY EUROPA,LinkedIn,90,DJI Dock 3 integration completed for autonomous drone missions.,Yes,85.59A,1,2023-05-27
952972263,CIVIS INGENIERIE,FR,SI (Engineering),"1,2,3",2,,https://www.linkedin.com/search/results/companies/?keywords=CIVIS INGENIERIE,"https://www.google.com/search?q=CIVIS+INGENIERIE+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=CIVIS INGENIERIE,LinkedIn,72,DJI Dock 3 integration completed for autonomous drone missions.,Yes,71.12B,1,2023-06-15
952988764,ACCORD FRANCE SAS,FR,Service Provider,3,5,,https://www.linkedin.com/search/results/companies/?keywords=ACCORD FRANCE SAS,"https://www.google.com/search?q=ACCORD+FRANCE+SAS+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=ACCORD FRANCE SAS,LinkedIn,82,Our infrastructure includes DJI Dock systems for multiple industries.,Yes,82.99Z,2,2023-06-01
953049996,VISCO,FR,Unknown,1,4,,https://www.linkedin.com/search/results/companies/?keywords=VISCO,"https://www.google.com/search?q=VISCO+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=VISCO,LinkedIn,79,DJI Dock platform provides reliable autonomous operations.,Yes,59.11B,1,2023-06-01
953066859,ASC,FR,SI (Engineering),1,1,,https://www.linkedin.com/search/results/companies/?keywords=ASC,"https://www.google.com/search?q=ASC+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=ASC,LinkedIn,61,ASC - Drone service provider using DJI Dock technology.,Yes,71.12B,1,2023-05-26
953101276,WILLIM,FR,SI (Engineering),"1,2,3",4,,https://www.linkedin.com/search/results/companies/?keywords=WILLIM,"https://www.google.com/search?q=WILLIM+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=WILLIM,LinkedIn,63,DJI Dock platform provides reliable autonomous operations.,Yes,71.12B,2,2023-05-23
953104395,LEA ACADEMIE,FR,Training,3,5,,https://www.linkedin.com/search/results/companies/?keywords=LEA ACADEMIE,"https://www.google.com/search?q=LEA+ACADEMIE+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=LEA ACADEMIE,LinkedIn,100,LEA ACADEMIE specializes in DJI Dock deployments across France.,Yes,85.59A,1,2023-06-01
953105905,BETTERSCAN CO.,FR,Unknown,3,1,,https://www.linkedin.com/search/results/companies/?keywords=BETTERSCAN CO.,"https://www.google.com/search?q=BETTERSCAN+CO.+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=BETTERSCAN CO.,LinkedIn,75,BETTERSCAN CO. specializes in DJI Dock deployments across France.,Yes,58.29C,1,2023-06-01
953106580,ACTI4CLIMATE,FR,SI (Engineering),1,4,,https://www.linkedin.com/search/results/companies/?keywords=ACTI4CLIMATE,"https://www.google.com/search?q=ACTI4CLIMATE+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=ACTI4CLIMATE,LinkedIn,99,ACTI4CLIMATE operates DJI Dock 3 systems for autonomous aerial inspections.,Yes,71.12B,1,2023-05-17
953152352,WITAMY,FR,Unknown,2,1,,https://www.linkedin.com/search/results/companies/?keywords=WITAMY,"https://www.google.com/search?q=WITAMY+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=WITAMY,LinkedIn,89,WITAMY specializes in DJI Dock deployments across France.,Yes,58.29C,1,2023-06-01
953188877,ASTROSCALE FRANCE,FR,SI (Engineering),3,2,,https://www.linkedin.com/search/results/companies/?keywords=ASTROSCALE FRANCE,"https://www.google.com/search?q=ASTROSCALE+FRANCE+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=ASTROSCALE FRANCE,LinkedIn,88,ASTROSCALE FRANCE specializes in DJI Dock deployments across France.,Yes,71.12B,1,2023-05-31
953210051,MS PARTNER,FR,SI (Engineering),2,5,,https://www.linkedin.com/search/results/companies/?keywords=MS PARTNER,"https://www.google.com/search?q=MS+PARTNER+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=MS PARTNER,LinkedIn,83,MS PARTNER - Drone service provider using DJI Dock technology.,Yes,71.12B,1,2023-05-30
953217247,ND-SOLUTION,FR,SI (Engineering),1,3,,https://www.linkedin.com/search/results/companies/?keywords=ND-SOLUTION,"https://www.google.com/search?q=ND-SOLUTION+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=ND-SOLUTION,LinkedIn,95,ND-SOLUTION - Drone service provider using DJI Dock technology.,Yes,71.12B,1,2023-05-26
953224748,KEYME,FR,Unknown,"1,2,3",1,,https://www.linkedin.com/search/results/companies/?keywords=KEYME,"https://www.google.com/search?q=KEYME+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=KEYME,LinkedIn,71,Using DJI Dock 2 and DJI Dock 3 for infrastructure monitoring.,Yes,59.11B,1,2023-05-31
953237377,ELECTRO.BALAGNE,FR,Reseller,"2,3",5,,https://www.linkedin.com/search/results/companies/?keywords=ELECTRO.BALAGNE,"https://www.google.com/search?q=ELECTRO.BALAGNE+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=ELECTRO.BALAGNE,LinkedIn,93,DJI Dock 3 integration completed for autonomous drone missions.,Yes,47.43Z,3,2023-05-16
953286127,BE SAFETY,FR,SI (Engineering),3,2,,https://www.linkedin.com/search/results/companies/?keywords=BE SAFETY,"https://www.google.com/search?q=BE+SAFETY+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=BE SAFETY,LinkedIn,67,Our infrastructure includes DJI Dock systems for multiple industries.,Yes,71.12B,2,2023-06-01
953307907,ELD EN LIGNE DIRECTE,FR,Service Provider,"2,3",2,,https://www.linkedin.com/search/results/companies/?keywords=ELD EN LIGNE DIRECTE,"https://www.google.com/search?q=ELD+EN+LIGNE+DIRECTE+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=ELD EN LIGNE DIRECTE,LinkedIn,69,Using DJI Dock 2 and DJI Dock 3 for infrastructure monitoring.,Yes,82.99Z,2,2023-06-08
953319282,BLOBCHAIN,FR,SI (Engineering),2,2,,https://www.linkedin.com/search/results/companies/?keywords=BLOBCHAIN,"https://www.google.com/search?q=BLOBCHAIN+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=BLOBCHAIN,LinkedIn,86,BLOBCHAIN operates DJI Dock 3 systems for autonomous aerial inspections.,Yes,71.12B,1,2023-05-16
