id,article_id,relevance_score,company,country,city,use_case,signal_type,summary,flytbase_mentioned,persons,entities,drop_reason,is_duplicate,status,actions_taken,reviewed_at,dismissed_at,slack_sent_at,created_at,normalized_url,url_fingerprint,enriched_at,drone_docks,prog_value,implementation_date,industry
scored_article_1773662054686_35_1773664405017,article_1773662054686_35,0,null,null,null,null,OTHER,null,false,[],[],Already captured in a previous run,true,new,[],null,null,null,2026-03-16 12:33:25.017+00,news.google.com/rss/articles/cbmivwfbvv95cuxpowjcdnfmutjvruv3akc3vdrecvddnzdsteh1r1y3nljougs1mgj5ouzqdfbvcgjfx0s1v29hzlbqevrdrwr0rmfguv9weel0t2lsa3q2ykd3sf94bmp0nzk3n1vuqupumurkwhzcegriuejsdnv5b1vdc0fqclbucuv5x1loau91cjbas2zpzfjlrkpqnzu1z3jrr1finl9zb0qtwkh1tmtyztrzqnvrc0ffdu96vli2wndgqzbytq,news.google.com/rss/articles/cbmivwfbvv95cuxpowjcdnfmutjvruv3akc3vdrecvddnzdsteh1r1y3nljougs1mgj5ouzqdfbvcgjfx0s1v29hzlbqevrdrwr0rmfguv9weel0t2lsa3q2ykd3sf94bmp0nzk3n1vuqupumurkwhzcegriuejsdnv5b1vdc0fqclbucuv5x1loau91cjbas2zpzfjlrkpqnzu1z3jrr1finl9zb0qtwkh1tmtyztrzqnvrc0ffdu96vli2wndgqzbytq?oc=5,null,null,null,null,null
scored_article_1773655316476_14_1773664525099,article_1773655316476_14,0,null,null,null,null,OTHER,null,false,[],[],Already captured in a previous run,true,new,[],null,null,null,2026-03-16 12:35:25.099+00,news.google.com/rss/articles/cbmirgfbvv95cuxpmuy1dglrsdnvs21bzndvczbeqmdjdkzfnnbkegpusnnhbldkxy1znenrwjbzmxjlzkv3rzi4y2p5blh4oxvsrxm1a1fqbvprvgy3aulfrxexc1pwd0futtrkawqwn1y1og9jzupwnk5zoe5cdmw4ohhmuut1nunbsuw0x05ttffinvlkm3j6d3poz2nxqmtkz0pscy0zdu9tatbwn2v2m1y1bkrknnc,news.google.com/rss/articles/cbmirgfbvv95cuxpmuy1dglrsdnvs21bzndvczbeqmdjdkzfnnbkegpusnnhbldkxy1znenrwjbzmxjlzkv3rzi4y2p5blh4oxvsrxm1a1fqbvprvgy3aulfrxexc1pwd0futtrkawqwn1y1og9jzupwnk5zoe5cdmw4ohhmuut1nunbsuw0x05ttffinvlkm3j6d3poz2nxqmtkz0pscy0zdu9tatbwn2v2m1y1bkrknnc?oc=5,null,null,null,null,null
scored_article_1773660249249_20_1773664525099,article_1773660249249_20,0,null,null,null,null,OTHER,null,false,[],[],Already captured in a previous run,true,new,[],null,null,null,2026-03-16 12:35:25.099+00,news.google.com/rss/articles/cbmihwfbvv95cuxntxblmkzoylrmakvzvk5qww54bknpuhdmt3hjc0o5s2powfpqnloxamp5a3nnwnd1wgzknnb0zu5bwne4wgf0d2k0du11mtkwtwfuduf6emziqzfjmw5ut3ewbvnnafhyeetiz05mnhp6yna2svdlcmjrwk9humvun0fiqw9ycnc,news.google.com/rss/articles/cbmihwfbvv95cuxntxblmkzoylrmakvzvk5qww54bknpuhdmt3hjc0o5s2powfpqnloxamp5a3nnwnd1wgzknnb0zu5bwne4wgf0d2k0du11mtkwtwfuduf6emziqzfjmw5ut3ewbvnnafhyeetiz05mnhp6yna2svdlcmjrwk9humvun0fiqw9ycnc?oc=5,null,null,null,null,null
scored_article_1773662054686_28_1773664525099,article_1773662054686_28,0,null,null,null,null,OTHER,null,false,[],[],Already captured in a previous run,true,new,[],null,null,null,2026-03-16 12:35:25.099+00,news.google.com/rss/articles/cbmiiafbvv95cuxnrfphqvvbvmlsqxrmctjovvn5rgxsbm5yz2vrcndfelbwsvhbc2zjshbedej0q0jtwtfgdzj1qnvscwd2ckftc3hat2xxywviyuqtqvbpqu5kdwr5etnzr0jnvelin08xwffzuvryzdvfoxb2vmhob19sznp1b052bvlcq1d4mvmy,news.google.com/rss/articles/cbmiiafbvv95cuxnrfphqvvbvmlsqxrmctjovvn5rgxsbm5yz2vrcndfelbwsvhbc2zjshbedej0q0jtwtfgdzj1qnvscwd2ckftc3hat2xxywviyuqtqvbpqu5kdwr5etnzr0jnvelin08xwffzuvryzdvfoxb2vmhob19sznp1b052bvlcq1d4mvmy?oc=5,null,null,null,null,null
scored_article_1773722251578_0_1773734629126,article_1773722251578_0,0,null,null,null,null,OTHER,null,false,[],[],Already captured in a previous run,true,new,[],null,null,null,2026-03-17 08:03:49.126+00,news.google.com/rss/articles/cbmigwfbvv95cuxqs05hvjv0x3fyn1fpawhvs1htumthbvpyzxnss0lxuwettzgttu1prdr2twzidgv1ouc2n1vxc1fju3uzznlvqjjxtlz0ulr0svvit2dkuuwzzly0vhhqzmjqte8zb25qtvzmwujxb0rsdvm4ulotshpzvthrmxztd3fiyw,news.google.com/rss/articles/cbmigwfbvv95cuxqs05hvjv0x3fyn1fpawhvs1htumthbvpyzxnss0lxuwettzgttu1prdr2twzidgv1ouc2n1vxc1fju3uzznlvqjjxtlz0ulr0svvit2dkuuwzzly0vhhqzmjqte8zb25qtvzmwujxb0rsdvm4ulotshpzvthrmxztd3fiyw?oc=5,2026-03-17 07:40:58.94+00,null,null,null,null
scored_article_1773655316476_15_1773679734141,article_1773655316476_15,0,null,null,null,null,OTHER,null,false,[],[],Already captured in a previous run,true,new,[],null,null,null,2026-03-16 16:48:54.141+00,news.google.com/rss/articles/cbmigwfbvv95cuxpmtbrcjj2nhnrvl9mb0vxekjzzdnewwjortlzx1awzzy1r1vtbdn2r1fqt2zut3fpxzrfvv9uskjtwvzjnth1lxjsndjnexp3vfdlsjnjq2dkz2hrnhfhr2loszbru1k4bulqugf6dkv2t0vqbglvbw5ienposvmts0zuaw,news.google.com/rss/articles/cbmigwfbvv95cuxpmtbrcjj2nhnrvl9mb0vxekjzzdnewwjortlzx1awzzy1r1vtbdn2r1fqt2zut3fpxzrfvv9uskjtwvzjnth1lxjsndjnexp3vfdlsjnjq2dkz2hrnhfhr2loszbru1k4bulqugf6dkv2t0vqbglvbw5ienposvmts0zuaw?oc=5,null,null,null,null,null
scored_article_1773660249249_18_1773679734141,article_1773660249249_18,0,null,null,null,null,OTHER,null,false,[],[],Already captured in a previous run,true,new,[],null,null,null,2026-03-16 16:48:54.141+00,news.google.com/rss/articles/cbmiqwfbvv95cuxovy1hlvnwzwtsmtv2tlzfdmrrszv4vdhwzjjwa0stdgvnyuxus2jammxcn0xamff0efrlulhbakswlwfpsvjoqkpdmgrqugn4vjfcsm9jdncxb3ftsg1ps1bjbwxpq0utz0y3lxhfouxoowrtt0dna0hzmc1qu1d0yui3zvrumfnnejhmngdpmm9blxzxn0jnvfv3ujf3afnqugxnz1vmude4q1k,news.google.com/rss/articles/cbmiqwfbvv95cuxovy1hlvnwzwtsmtv2tlzfdmrrszv4vdhwzjjwa0stdgvnyuxus2jammxcn0xamff0efrlulhbakswlwfpsvjoqkpdmgrqugn4vjfcsm9jdncxb3ftsg1ps1bjbwxpq0utz0y3lxhfouxoowrtt0dna0hzmc1qu1d0yui3zvrumfnnejhmngdpmm9blxzxn0jnvfv3ujf3afnqugxnz1vmude4q1k?oc=5,null,null,null,null,null
scored_article_1773660249249_25_1773679734141,article_1773660249249_25,0,null,null,null,null,OTHER,null,false,[],[],Already captured in a previous run,true,new,[],null,null,null,2026-03-16 16:48:54.141+00,news.google.com/rss/articles/cbmiigfbvv95cuxpm1q5bffwufbtytu3bg5kx1nhvvzwddduvkhtyxdsejfnulh5zvotzmzsel9xzg9wrkn4v3n0qumwszjfqmnosldkafljtxjemgtkaej6vwnsri1kztzemxc1bznzn05ot2tzsffhtugyzgjabzjfyvjfvdrnrfyxzefrdzjlbflzz2c,news.google.com/rss/articles/cbmiigfbvv95cuxpm1q5bffwufbtytu3bg5kx1nhvvzwddduvkhtyxdsejfnulh5zvotzmzsel9xzg9wrkn4v3n0qumwszjfqmnosldkafljtxjemgtkaej6vwnsri1kztzemxc1bznzn05ot2tzsffhtugyzgjabzjfyvjfvdrnrfyxzefrdzjlbflzz2c?oc=5,null,null,null,null,null
scored_article_1773660249249_39_1773679734141,article_1773660249249_39,0,null,null,null,null,OTHER,null,false,[],[],Already captured in a previous run,true,new,[],null,null,null,2026-03-16 16:48:54.141+00,news.google.com/rss/articles/cbmiuwfbvv95cuxorumxtlvusk5ruvazmvlhn1ltrgpaau51uuporllwszratldvqjj6ykjyuelua3fzdlnrvtazqxq1ahrgb3jwwffdcdzva0hmuvnrz0hqlvhlrgtycgdxwffzwgnotwnkn2twv1azqudnbjdxrdbns2p0nusxcdg2bwyznehyzzy5bwlzdvlfawx2uxf6mtjtm0htclroy1nacjrws05lrtdpblrptez0of9xngjovg9vt05v,news.google.com/rss/articles/cbmiuwfbvv95cuxorumxtlvusk5ruvazmvlhn1ltrgpaau51uuporllwszratldvqjj6ykjyuelua3fzdlnrvtazqxq1ahrgb3jwwffdcdzva0hmuvnrz0hqlvhlrgtycgdxwffzwgnotwnkn2twv1azqudnbjdxrdbns2p0nusxcdg2bwyznehyzzy5bwlzdvlfawx2uxf6mtjtm0htclroy1nacjrws05lrtdpblrptez0of9xngjovg9vt05v?oc=5,null,null,null,null,null
scored_article_1773660249249_38_1773679734141,article_1773660249249_38,0,null,null,null,null,OTHER,null,false,[],[],Already captured in a previous run,true,new,[],null,null,null,2026-03-16 16:48:54.141+00,news.google.com/rss/articles/cbmicefvx3lxtfbvn0g5a0psltvuukltvk9tqvroov9kvnjzuxhssjfmv25qswxmsvlmovz5bkjjmwstu2zusejisc0xwkjusehkuvvpc1i5sjn2ugzqs2x5b1a2uklfv0xynuhorlb3sw0yoxvyegrvnelsaxzbvv95cuxoekpquvldzerzbvbkmjllznuxui1kttjsmljjelvha1h1rulxnxltnzhqzlpwcw9qt2zfs0tsx3bcogpfznj5bdfqmge2zw5vuy0wmwx0mkj0ltfzum9louhurhp5nefiympon1hjyvvsvhl3thnb,news.google.com/rss/articles/cbmicefvx3lxtfbvn0g5a0psltvuukltvk9tqvroov9kvnjzuxhssjfmv25qswxmsvlmovz5bkjjmwstu2zusejisc0xwkjusehkuvvpc1i5sjn2ugzqs2x5b1a2uklfv0xynuhorlb3sw0yoxvyegrvnelsaxzbvv95cuxoekpquvldzerzbvbkmjllznuxui1kttjsmljjelvha1h1rulxnxltnzhqzlpwcw9qt2zfs0tsx3bcogpfznj5bdfqmge2zw5vuy0wmwx0mkj0ltfzum9louhurhp5nefiympon1hjyvvsvhl3thnb?oc=5,null,null,null,null,null
scored_article_1773764127831_2_1773764216340,article_1773764127831_2,40,null,United States,null,"Advanced Air Mobility, UAS Integration",OTHER,"The article discusses the flexibilities introduced by the FAA Reauthorization Act of 2024 for UAS and AAM, including the extension and expansion of the BEYOND program to further integrate new entrant aircraft into the National Airspace System.",false,"[{""name"":""Courtney Freeman"",""role"":null,""organization"":""Adams & Reese""}]","[{""name"":""FAA"",""type"":""regulator""}]",null,false,new,[],null,null,null,2026-03-17 16:16:56.34+00,news.google.com/rss/articles/cbmiekfvx3lxte9mr3dnywvxclvry09wvdhhlxflvlnzvejfofawlxlvcgd4lw5vv3nyq1jyotd6bhlkcmxhmzc2n25sq2pzb3fudfvacwlltldidwzsm1lyufljwfdoy3rxbw53am4tvfpjuehku3jyazrwd3dddejqcnjn,news.google.com/rss/articles/cbmiekfvx3lxte9mr3dnywvxclvry09wvdhhlxflvlnzvejfofawlxlvcgd4lw5vv3nyq1jyotd6bhlkcmxhmzc2n25sq2pzb3fudfvacwlltldidwzsm1lyufljwfdoy3rxbw53am4tvfpjuehku3jyazrwd3dddejqcnjn?oc=5,null,null,null,null,Other: Regulatory & Policy
scored_article_1773764127831_6_1773764216340,article_1773764127831_6,90,Volatus Aerospace Inc.,North America,null,"Power Line Inspection, Vegetation Management, Substation Assessment, Emergency Storm Response, Data Acquisition",CONTRACT,"Volatus Aerospace has secured a multi-year, CAD $15 million agreement with a major North American electricity utility to provide drone-based inspection, mapping, and data services for approximately 100,000 miles of transmission and distribution lines.",false,"[{""name"":""Glen Lynch"",""role"":""CEO"",""organization"":""Volatus Aerospace""}]","[{""name"":""Volatus Aerospace Inc."",""type"":""si""},{""name"":""North American power utility"",""type"":""buyer""}]",null,false,new,[],null,null,null,2026-03-17 16:16:56.34+00,news.google.com/rss/articles/cbmipwjbvv95cuxqyupqr1dwvjnxsdbrx2dvzmjldjvmtgrqewfcofn5vzvwtuhotmplatjkq3gynllnovzmznftunhcz0fmwlnxalkycxfnc3ezawh6mgo1exrewhdqbllfchctt3bbnk9wyle4bvdptfa1ru93rzjuztrnrhz2qutqwhbqb3v6oer0nhnqnhaxrhiyr2vyyxhtmc1lsfnlneotnf8zqy1nyjjyr3r3cnrweuhsbl9ueuyxaljzmfrfqkxxcuu2r096odzwc0psqk4zdelyql9is0v6eli1yvzhzdljn0zlbvktxzlkvkhpbzcyvnrowlytztzquuvvcuvzsf9jc2vprnnnqmjsx09vqzrttdu2uzr4tlltytlpn0e1bffrbgpr,news.google.com/rss/articles/cbmipwjbvv95cuxqyupqr1dwvjnxsdbrx2dvzmjldjvmtgrqewfcofn5vzvwtuhotmplatjkq3gynllnovzmznftunhcz0fmwlnxalkycxfnc3ezawh6mgo1exrewhdqbllfchctt3bbnk9wyle4bvdptfa1ru93rzjuztrnrhz2qutqwhbqb3v6oer0nhnqnhaxrhiyr2vyyxhtmc1lsfnlneotnf8zqy1nyjjyr3r3cnrweuhsbl9ueuyxaljzmfrfqkxxcuu2r096odzwc0psqk4zdelyql9is0v6eli1yvzhzdljn0zlbvktxzlkvkhpbzcyvnrowlytztzquuvvcuvzsf9jc2vprnnnqmjsx09vqzrttdu2uzr4tlltytlpn0e1bffrbgpr?oc=5,null,null,null,null,Energy & Utilities
scored_article_1773764127831_3_1773764216340,article_1773764127831_3,45,null,United States,Fort Rucker,"Military UAS integration, training, counter-drone operations, intelligence, surveillance, reconnaissance (ISR)",EXPANSION,"This article covers various military drone developments, highlighting the U.S. Army's UAS and Launched Effects Summit which discussed increasing the use of unmanned systems and expanding the adoption of commercial drones for military applications.",false,"[{""name"":""John Hamilton"",""role"":null,""organization"":""U.S. Army""},{""name"":""Courtney Albon"",""role"":null,""organization"":""Defense News""},{""name"":""Maj. Gen. Clair Gill"",""role"":""commanding general of the Army Aviation Center of Excellence and Fort Rucker"",""organization"":""Army""}]","[{""name"":""U.S. Army"",""type"":""buyer""},{""name"":""DOD"",""type"":""buyer""},{""name"":""Center for a New American Security"",""type"":""other""}]",null,false,new,[],null,null,null,2026-03-17 16:16:56.34+00,news.google.com/rss/articles/cbmisefvx3lxte1qcgdmtxrwdkxqbdlsbulzd2dlsxuwr3hpq0fqugljulbpuxvjmzltd0zuck1iukltslu2x1vla3h3dxdsufoxyq,news.google.com/rss/articles/cbmisefvx3lxte1qcgdmtxrwdkxqbdlsbulzd2dlsxuwr3hpq0fqugljulbpuxvjmzltd0zuck1iukltslu2x1vla3h3dxdsufoxyq?oc=5,null,null,null,null,Public Safety & Emergency Response
scored_article_1773764127831_9_1773764216340,article_1773764127831_9,40,Miami Police,United States,Miami,"Search and Rescue, Maritime Surveillance, Emergency Response",DEPLOYMENT,Miami Police deployed their Drone First Responder unit to successfully locate an injured woman on a boat a mile offshore near the Venetian Causeway after ground and marine units were initially unsuccessful.,false,[],"[{""name"":""Miami Police"",""type"":""buyer""}]",null,false,new,[],null,null,null,2026-03-17 16:16:56.34+00,news.google.com/rss/articles/cbmiuwfbvv95cuxqetlgx0fmy2m4s2jmedljwvbjb01mm1n2cfnuotd1q2uyuju0vuhttxbmeudsz18wzzfsv2fdwxrynu5uvxm5nhv4z1byclq5ewrsmnpfuknveenqatnfamlta0rwvtrzdhpcc3ljrehbquvxou5oc205bzdmb2eyaknvvgo2vu1kmgthn295znncsvaxrwhlqkf1umnxtm9xqk1ty0lzmehtddrrn3veahfdmjjsdmtiawrj0ghdaufvx3lxte03tkdrd3v4yvbqtg5pcnzwqtfjae5hcvbrnxpuvtbfmxzvsm01mxztnw1fr054rme2v0jyng1xoc1uq19wdm9acuptqkxxtzhwmg5bqk9gb1jir3g4smhqoejlzg01q1fblvdwnghduhdgx3djtxqwckngaxnuudd5bzj3m1zfy2tgbunjduy0tkfiz3nxr1etbtdpsvp0c2jolwy0cxpfre1an0xgzxnunta4slzut2doynz5wjhhymdvvq,news.google.com/rss/articles/cbmiuwfbvv95cuxqetlgx0fmy2m4s2jmedljwvbjb01mm1n2cfnuotd1q2uyuju0vuhttxbmeudsz18wzzfsv2fdwxrynu5uvxm5nhv4z1byclq5ewrsmnpfuknveenqatnfamlta0rwvtrzdhpcc3ljrehbquvxou5oc205bzdmb2eyaknvvgo2vu1kmgthn295znncsvaxrwhlqkf1umnxtm9xqk1ty0lzmehtddrrn3veahfdmjjsdmtiawrj0ghdaufvx3lxte03tkdrd3v4yvbqtg5pcnzwqtfjae5hcvbrnxpuvtbfmxzvsm01mxztnw1fr054rme2v0jyng1xoc1uq19wdm9acuptqkxxtzhwmg5bqk9gb1jir3g4smhqoejlzg01q1fblvdwnghduhdgx3djtxqwckngaxnuudd5bzj3m1zfy2tgbunjduy0tkfiz3nxr1etbtdpsvp0c2jolwy0cxpfre1an0xgzxnunta4slzut2doynz5wjhhymdvvq?oc=5,null,null,null,null,Public Safety & Emergency Response
scored_article_1773764127831_1_1773764216340,article_1773764127831_1,20,null,Mauritius,null,null,OTHER,"This article outlines the critical drone laws and recent updates in Mauritius for 2025, detailing mandatory registration, pilot certification, flight limits, no-fly zones, and penalties for violations.",false,"[{""name"":""Mateusz Kaczmarek"",""role"":null,""organization"":null}]","[{""name"":""Department of Civil Aviation"",""type"":""regulator""}]",Regulatory news without specific DSP/SI or commercial drone operations.,false,new,[],null,null,null,2026-03-17 16:16:56.34+00,news.google.com/rss/articles/cbmiogfbvv95cuxqevm1cxnqsefmde9szvczewxrywhketjpwkv4dnpkmduyzlnwaezsdtbgr1bwrf9sdupkaunnavkxnxqzduj3cupjavnqetlprfvxnwnkqmntlvdusjrrztzisgzcrg43oel3ts1davrevwlualctn05taulqmfk2vvluqnoxaehxoe5amhn6b3nfm3bkukfsalvkd05unfbuewc,news.google.com/rss/articles/cbmiogfbvv95cuxqevm1cxnqsefmde9szvczewxrywhketjpwkv4dnpkmduyzlnwaezsdtbgr1bwrf9sdupkaunnavkxnxqzduj3cupjavnqetlprfvxnwnkqmntlvdusjrrztzisgzcrg43oel3ts1davrevwlualctn05taulqmfk2vvluqnoxaehxoe5amhn6b3nfm3bkukfsalvkd05unfbuewc?oc=5,null,null,null,null,Other: Regulatory & Policy
scored_article_1773764127831_7_1773764216340,article_1773764127831_7,5,null,null,null,null,OTHER,No content available in the article.,false,[],[],No content available.,false,new,[],null,null,null,2026-03-17 16:16:56.34+00,news.google.com/rss/articles/cbmib0fvx3lxte96cdrvajjmawitelnzbelucly5rejbauhrn0otsdnxemdxcw1sqzd4lxvfq2yzdermudi0v2lzwvdtce9ly2jasmnqwnb3cxd1a1zvbug2mwplqle2tkjhqlu1alrgufpzsem3bdngzw,news.google.com/rss/articles/cbmib0fvx3lxte96cdrvajjmawitelnzbelucly5rejbauhrn0otsdnxemdxcw1sqzd4lxvfq2yzdermudi0v2lzwvdtce9ly2jasmnqwnb3cxd1a1zvbug2mwplqle2tkjhqlu1alrgufpzsem3bdngzw?oc=5,null,null,null,null,Other: Market Analysis
scored_article_1773770213704_3_1773770235792,article_1773770213704_3,0,null,null,null,null,OTHER,null,false,[],[],null,false,new,[],null,null,null,2026-03-17 17:57:15.792+00,news.google.com/rss/articles/cbmidefvx3lxte5rsm9hr3h6yjq1yjjrzupkumlacgs2bvl4tuzet2nhvfzka0xrrwtjr1ficnf0tlz6twtfeuq0rhjszuzrujg5amdza0vuyllbn25jn2djcxf4dglsmndvundwlwzvd212b21hyjvxmthqvmdp,news.google.com/rss/articles/cbmidefvx3lxte5rsm9hr3h6yjq1yjjrzupkumlacgs2bvl4tuzet2nhvfzka0xrrwtjr1ficnf0tlz6twtfeuq0rhjszuzrujg5amdza0vuyllbn25jn2djcxf4dglsmndvundwlwzvd212b21hyjvxmthqvmdp?oc=5,null,null,null,null,null
scored_article_1773764127831_4_1773764216340,article_1773764127831_4,5,null,null,null,null,OTHER,No content available in the article.,false,[],[],No content available.,false,new,[],null,null,null,2026-03-17 16:16:56.34+00,news.google.com/rss/articles/cbmiiwfbvv95cuxpt09gcl9rbxd2twpmcv96zwhtuv9pwmlgunb5m05tz3rfc2vzcgjktmxpckfpd1dkbjjdtlp4tmn5anjadgc5wu1hvzqwem9aqnzuntvqshktclfvqlzizmfuww1gedjmde9sawcyd2fhuefbxzgzyvbnr2fcvlvqofa4qlpxclmwwlfv,news.google.com/rss/articles/cbmiiwfbvv95cuxpt09gcl9rbxd2twpmcv96zwhtuv9pwmlgunb5m05tz3rfc2vzcgjktmxpckfpd1dkbjjdtlp4tmn5anjadgc5wu1hvzqwem9aqnzuntvqshktclfvqlzizmfuww1gedjmde9sawcyd2fhuefbxzgzyvbnr2fcvlvqofa4qlpxclmwwlfv?oc=5,null,null,null,null,Energy & Utilities
scored_article_1773764127831_15_1773764260017,article_1773764127831_15,90,Flock Safety,USA,Prosper,Drone as First Responder (DFR),DEPLOYMENT,"Flock Safety has officially launched the first in-state Drone as First Responder (DFR) program in Texas, providing automated drone technology to the Town of Prosper Police Department.",false,[],"[{""name"":""Prosper Police Department"",""type"":""buyer""},{""name"":""Flock Safety"",""type"":""oem""}]",null,false,new,[],null,null,null,2026-03-17 16:17:40.017+00,news.google.com/rss/articles/cbmihwfbvv95cuxorvjqatfemnznx3lczwp3x0xoa2dnu2howknlvut3u2lfsexychr6stfzd1vaegd0a3c4netrskftbl9kb0xtce5oc1kzyzvisxm1ejltytnhbxvbv25xm3iyyze3cnktyjrlqu5vuu8wymdkewutuu40q2jqbu9rbs1cmknvc1e,news.google.com/rss/articles/cbmihwfbvv95cuxorvjqatfemnznx3lczwp3x0xoa2dnu2howknlvut3u2lfsexychr6stfzd1vaegd0a3c4netrskftbl9kb0xtce5oc1kzyzvisxm1ejltytnhbxvbv25xm3iyyze3cnktyjrlqu5vuu8wymdkewutuu40q2jqbu9rbs1cmknvc1e?oc=5,2026-03-18 19:01:48.751+00,null,null,null,Public Safety & Emergency Response
scored_article_1773764127831_8_1773764216340,article_1773764127831_8,5,null,null,null,null,OTHER,No content available in the article.,false,[],[],No content available.,false,new,[],null,null,null,2026-03-17 16:16:56.34+00,news.google.com/rss/articles/cbmiwwfbvv95cuxnwkfczfnpcuxycui1cxppwhreoulsu0lute04b2hazfq1sde2qzd1nelqrk5jnex2wgmtwetvajr2n0uwr0rxwu1cugsxbnzvwgctq3dbrthbxzjtr0jqtm1kv2v5agziuuzrnu8xz2wtmgfitnl5rederte2bw1qohg4v0ljdmpluel1wfl2qwxztwn0luneaehjd2porejwq3e5ckrlnm53zlktekrungpvd0dfrlatuxrmylm5q1ctnk3sacgbqvvfexfmtkjnsvq5cg5qazfumuu1ywpkughpy0fimdlpevjfogdjn3gzctjpmvhtmjv1awz6senodnlfovviv2hxq3hwne5msxp0s3rarlu0b3ltatvvyml6dm1xsul6tjvjtjl5zk5synzzowzsntzivli2qmn5znpywllsuv9nbjddzdgwquuzwwjubmhvsxlpowp2odflsjznnvjiu2dowff0rzz0etiwsjdxmum2vfowbk5faghuzllma25gdkzvak9fou0,news.google.com/rss/articles/cbmiwwfbvv95cuxnwkfczfnpcuxycui1cxppwhreoulsu0lute04b2hazfq1sde2qzd1nelqrk5jnex2wgmtwetvajr2n0uwr0rxwu1cugsxbnzvwgctq3dbrthbxzjtr0jqtm1kv2v5agziuuzrnu8xz2wtmgfitnl5rederte2bw1qohg4v0ljdmpluel1wfl2qwxztwn0luneaehjd2porejwq3e5ckrlnm53zlktekrungpvd0dfrlatuxrmylm5q1ctnk3sacgbqvvfexfmtkjnsvq5cg5qazfumuu1ywpkughpy0fimdlpevjfogdjn3gzctjpmvhtmjv1awz6senodnlfovviv2hxq3hwne5msxp0s3rarlu0b3ltatvvyml6dm1xsul6tjvjtjl5zk5synzzowzsntzivli2qmn5znpywllsuv9nbjddzdgwquuzwwjubmhvsxlpowp2odflsjznnvjiu2dowff0rzz0etiwsjdxmum2vfowbk5faghuzllma25gdkzvak9fou0?oc=5,null,null,null,null,Water & Environmental Utilities
scored_article_1773766244736_9_1773766473676,article_1773766244736_9,0,null,null,null,null,OTHER,A beginner's guide for the DJI Mini 5 Pro drone.,false,[],"[{""name"":""DJI"",""type"":""oem""}]",OEM product marketing/guide.,false,new,[],null,null,null,2026-03-17 16:54:33.676+00,news.google.com/rss/articles/cbmibkfvx3lxtfbva2lzrurhnxvycxoxvujuyljlsgjjzgzmrdfpc0ktq1jtrupocflualroyno3b2vvexyxchv2wk56wfexumj1bdbsdm9nthltcfdvmhzycnbonmrleldybk16uthuoffqc2u0rg9r,news.google.com/rss/articles/cbmibkfvx3lxtfbva2lzrurhnxvycxoxvujuyljlsgjjzgzmrdfpc0ktq1jtrupocflualroyno3b2vvexyxchv2wk56wfexumj1bdbsdm9nthltcfdvmhzycnbonmrleldybk16uthuoffqc2u0rg9r?oc=5,null,null,null,null,null
scored_article_1773764127831_12_1773764260017,article_1773764127831_12,45,Miami Police,USA,Miami,Search and Rescue (SAR),DEPLOYMENT,Miami Police successfully deployed a drone as a first responder to locate and facilitate the rescue of an injured boater near the Venetian Causeway.,false,[],"[{""name"":""Miami Police"",""type"":""buyer""}]",null,false,new,[],null,null,null,2026-03-17 16:17:40.017+00,news.google.com/rss/articles/cbminwfbvv95cuxordlgv1ppazf0wtbrz3f0u2i4y2uybexwow9fmhd3zesxr056q1r6nwhhrgjitvbhtujusw5elwvlwdzhsjuyyuhxyjh5rxbwcnb0nhjutu1zs2jjwldfs0y3dluxvna5u3puajg0mnvndxc5v3zbwgr3del1egltczlsufryvxv2cwnsay1puxnbnfprdfbuq21vttdsavu,news.google.com/rss/articles/cbminwfbvv95cuxordlgv1ppazf0wtbrz3f0u2i4y2uybexwow9fmhd3zesxr056q1r6nwhhrgjitvbhtujusw5elwvlwdzhsjuyyuhxyjh5rxbwcnb0nhjutu1zs2jjwldfs0y3dluxvna5u3puajg0mnvndxc5v3zbwgr3del1egltczlsufryvxv2cwnsay1puxnbnfprdfbuq21vttdsavu?oc=5,null,null,null,null,Public Safety & Emergency Response
scored_article_1773764127831_10_1773764260016,article_1773764127831_10,40,Clovis Police Department,USA,Clovis,Drone as First Responder (DFR),DEPLOYMENT,The Clovis Police Department is launching a new drone response program to enhance public safety operations.,false,[],"[{""name"":""Clovis Police Department"",""type"":""buyer""}]",null,false,new,[],null,null,null,2026-03-17 16:17:40.016+00,news.google.com/rss/articles/cbmilwfbvv95cuxoou1tuxvgsuxvbzz3yzhxvfd6nhlpy2hyrlm5zuhyedvttza0y3fhoxrqa0rpuhfkmnnhsxzoc0xuumdiem9zqvffbdzrcg1sm1p5nvhklwf5wnzxdi1kaupjwgc0mgngmw1ynevrr0xoq0jknwvkszzxy3atdunrdzl3ckfsbwpttlazdkrcbfjus2lytmjf,news.google.com/rss/articles/cbmilwfbvv95cuxoou1tuxvgsuxvbzz3yzhxvfd6nhlpy2hyrlm5zuhyedvttza0y3fhoxrqa0rpuhfkmnnhsxzoc0xuumdiem9zqvffbdzrcg1sm1p5nvhklwf5wnzxdi1kaupjwgc0mgngmw1ynevrr0xoq0jknwvkszzxy3atdunrdzl3ckfsbwpttlazdkrcbfjus2lytmjf?oc=5,null,null,null,null,Public Safety & Emergency Response
