id,run_id,source,title,url,normalized_url,snippet,publisher,published_at,resolved_url,created_at,ever_queued,publisher_url
article_1773899989313_0,run_202603190559471,google_news,Moline City Council approves police drone dock on top of high school - MSN,https://news.google.com/rss/articles/CBMi0AJBVV95cUxQZDU1M1JGNjJVbERmZUJ6S2lYVnlVNzlEVzNoVzRkMTFGbmZJT3drZ3d5YTJZQW8tZl9FSUpqQjZpTnhYSWY3TXlpTWg4bWhJMkM1RnZqaGU2N21uYXBpZlYxX1JwUmlib09kcVFQNDdmRldrTzBRaE5pTUpQWi1XcWV1eFpCZWZob0hEcm0zSElVU1dtRDlyYnpDYU1DNUJta1psSWg3ZDd2U1FqQThPZUo2Yi1QeFVLR3VLakFIaTJoMnpsdVZCR1ZWSkY2aWllU00tMlI2NFY0LWJuMkx3UDc5bFh4RnBtNEhZSXRNNGNmMk9TZ3NYdm9UZFdpeU10YUpxRE1nWVo1dUNVXzd6cXhxLTk0cHVUa1hPdWx1VHQtMm5NUTlOMkV6TlBacy1lSHJoSW1MS09NY0Q3dzBqd0RQckZZV29xU1c3eUw2REE?oc=5,news.google.com/rss/articles/cbmi0ajbvv95cuxqzdu1m1jgnjjvbermzuj6s2lyvnlvnzlevznovzrkmtfgbmzjt3drz3d5ytjzqw8tzl9fsupqqjzptnhyswy3txlptwg4bwhjmkm1rnzqagu2n21uyxbpzlyxx1jwumlib09kcvfqnddmrldrtzbrae5ptupqwi1xcwv1efpczwzob0hecm0zselvu1dtrdlyynpdyu1dnujta1psswg3zdd2u1fqqthpzuo2yi1qefvlr3vlakfiatjomnpsdvzcr1zwsky2awllu00tmli2nfy0lwjumkx3udc5bfh4rnbtnehzsxrnngnmmk9tz3nydm9uzfdpeu10yupxre1nwvo1dunvxzd6cxhxltk0chvua1hpdwx1vhqtmm5nutlomkv6tlbacy1lshjosw1ms09ny0q3dzbqd0rqckzzv29xu1c3euw2ree,null,MSN,2026-03-18 22:55:17+00,https://www.msn.com/en-us/travel/news/moline-city-council-approves-police-drone-dock-on-top-of-high-school/ar-AA1K2WvT?apiversion=v2&noservercache=1&domshim=1&renderwebcomponents=1&wcseo=1&batchservertelemetry=1&noservertelemetry=1,2026-03-19 05:59:49.313+00,true,null
li_run_li_202603190605563_1773900505693_24,run_li_202603190605563,linkedin,"Our drone dock hybrid vehicle is capable of delivering autonomous aerial capability wherever and whenever it is needed. Integrated with the ",https://www.linkedin.com/feed/update/urn:li:activity:7431363472816312321/,www.linkedin.com/feed/update/urn:li:activity:7431363472816312321,"Our drone dock hybrid vehicle is capable of delivering autonomous aerial capability wherever and whenever it is needed. Integrated with the DJI Dock 3 and soon to be deployed as part of our hashtag #GeoAIR platform, this vehicle will enable 24/7 autonomous drone operations, supporting missions day and night. The system automatically houses, charges, and deploys the aircraft, with missions triggered remotely or scheduled in advance. Live video, telemetry, and captured data are streamed securely to GeoAIR and to authorised client users in real time. This capability is particularly valuable for: 1) Emergency response and rapid deployment scenarios 2) Temporary security coverage at critical or high-risk sites or events 3) Routine infrastructure inspection and asset monitoring 4) Short-term or mobile mapping and survey requirements 5) Situations where permanent dock installation is not practical For our clients and partners, this means autonomous aerial capability can be deployed to a locat",LinkedIn,2026-02-26 06:08:25.694+00,null,2026-03-19 06:08:25.693+00,true,https://www.linkedin.com/company/geoaerospace/posts
li_run_li_202603190605563_1773900505693_41,run_li_202603190605563,linkedin,The 24/7 Drone Force Mobile Dock Solution pairs the DJI Dock 3 with the Matrice 4TD drone - engineered seamlessly into a mobile platform and,https://www.linkedin.com/feed/update/urn:li:activity:7416130232019177472/,www.linkedin.com/feed/update/urn:li:activity:7416130232019177472,"The 24/7 Drone Force Mobile Dock Solution pairs the DJI Dock 3 with the Matrice 4TD drone - engineered seamlessly into a mobile platform and linked to a compliant, mission-ready drone management suite. It enables rapid aerial surveillance and data gathering, while experienced BVLOS (Beyond Visual Line of Sight) pilots control deployments in real time from our state-of-the-art Command Centre. Rugged, semi-autonomous, and built for frontline awareness – this is air support on demand with Ford Motor Company of Southern Africa. SACAA/UASOC/G1369D [Agridrone (PTY) Ltd] hashtag #247droneforce hashtag #drones hashtag #uas hashtag #unmannedaircraftsystems hashtag #security hashtag #safety hashtag #dronetechnology hashtag #droneservices 🇿🇦",LinkedIn,2026-01-19 06:08:25.695+00,null,2026-03-19 06:08:25.693+00,true,https://www.linkedin.com/company/24-7-drone-force/posts
article_1773722251578_0,run_202603170437260,google_news,State Grid Bets $250 Million On DJI Drones — And It's Not A Pilot Program - DroneXL.co,https://news.google.com/rss/articles/CBMigwFBVV95cUxQS05HVjV0X3FyN1FPaWhVS1htUmthbVpyZXNsS0lXUWEtTzgtTU1PRDR2TWZIdGV1OUc2N1VXc1FjU3UzZnlVQjJxTlZ0UlR0SVVIT2dkUUwzZlY0VHhQZmJqTE8zb25qTVZMWUJxb0RSdVM4UlotSHpZVThRMXZtd3FiYw?oc=5,news.google.com/rss/articles/cbmigwfbvv95cuxqs05hvjv0x3fyn1fpawhvs1htumthbvpyzxnss0lxuwettzgttu1prdr2twzidgv1ouc2n1vxc1fju3uzznlvqjjxtlz0ulr0svvit2dkuuwzzly0vhhqzmjqte8zb25qtvzmwujxb0rsdvm4ulotshpzvthrmxztd3fiyw,null,DroneXL.co,2026-03-16 15:34:36+00,https://dronexl.co/2026/03/16/dji-enterprise-state-grid-250-million-contract/,2026-03-17 04:37:31.578+00,false,null
li_run_li_202603181924359_1773861974676_12,run_li_202603181924359,linkedin,Ever noticed your Matrice 4 Dock version drone returning to DJI Dock 3 even when the battery doesn’t appear low? That’s intentional. DJI’s R,https://www.linkedin.com/feed/update/urn:li:activity:7439982371896205312/,www.linkedin.com/feed/update/urn:li:activity:7439982371896205312,"Ever noticed your Matrice 4 Dock version drone returning to DJI Dock 3 even when the battery doesn’t appear low? That’s intentional. DJI’s Return-to-Home (RTH) system uses a smart algorithm that evaluates multiple flight parameters before deciding when the aircraft should return. The calculation considers: 📍 Remaining battery capacity 📍 Distance from the Dock 📍 Flight altitude 📍 Real-time wind conditions 📍 Built-in 15% safety buffer This ensures the aircraft always has enough power to safely reach DJI Dock 3, even if conditions change during the mission. When Low-Battery RTH activates, the safest option is to allow the aircraft to land automatically. In strong winds or unstable weather, operators may also consider returning at around 50% battery for additional safety. Smart battery logic is one of the key factors that makes automated dock operations reliable and scalable. Aerosmart Sales Details Email : sales@aerosmart.ae Website: https://aerosmart.ae hashtag #djienterprise hashta",LinkedIn,2026-03-18 11:26:14.682+00,null,2026-03-18 19:26:14.676+00,true,https://www.linkedin.com/company/aerosmartuav/posts
article_1773765627386_16,run_202603171640134,google_news,City clears ex-SPC campus for massive redevelopment - St Pete Catalyst,https://news.google.com/rss/articles/CBMihgFBVV95cUxPNjJ3RmhOTWpoSkJ3REE1LUxwM25SY2Exa2NPTDBreFZ1SlJRdFlQdXEtQVdkTk5EVGxNMXNmUFI2aEtxeksyM1Qtc290WEtFYXVOTThrVTY4TEtzVnBRRGc4eHFZeWlHSlJpRzc2Q0dhbUlYT1p2RXBvSkl0bFRQckZZSXRzUQ?oc=5,news.google.com/rss/articles/cbmihgfbvv95cuxpnjj3rmhotwposkj3ree1luxwm25sy2exa2nptdbrefz1sljrdflqdxetqvdktk5evgxnmxnmufi2aetxeksym1qtc290wetfyxvotthrvty4tetzvnbrrgc4ehfzewlhsljprzc2q0dhbulyt1p2rxbvskl0bfrqckzzsxrzuq,null,St Pete Catalyst,2025-10-20 07:00:00+00,null,2026-03-17 16:40:27.386+00,false,null
article_1773765627386_24,run_202603171640134,google_news,ZenaTech Selects Baton Rouge For New AI Drone Division - Homeland Security Today,https://news.google.com/rss/articles/CBMiowFBVV95cUxOZllrWUFNUDV2SmY4U2Y0aThEbnAzY1QxVk1DT0cwZXc1bE9tVGdaYzV1WEJDYnNHZk5mZnpMTnhSZlAyYmNCVlQ3a21qUkluR21kYklJSkNwVGZKMDl3eEpWQ2h0ZjRWVEI4cUR0VmNZQWlpOWZMeS1GeGtyaVFtTEliaHVwZ2h1UENVSDZCUVF0SjdTMUk5ekF1Qnk5b3Q5VElR?oc=5,news.google.com/rss/articles/cbmiowfbvv95cuxozllrwufnudv2smy4u2y0athebnazy1qxvk1dt0cwzxc1be9tvgdayzv1wejdynnhzk5mznpmtnhszlayymncvlq3a21quklur21kykljsknwvgzkmdl3eepwq2h0zjrwvei4cur0vmnzqwlpowzmes1gegtyavftteliahvwz2h1uenvsdzcuvf0sjdtmuk5ekf1qnk5b3q5velr,null,Homeland Security Today,2025-10-23 07:00:00+00,null,2026-03-17 16:40:27.386+00,false,null
article_1773765627386_17,run_202603171640134,google_news,Community concerns keep proposed Syracuse drone program grounded - Spectrum News,https://news.google.com/rss/articles/CBMinAFBVV95cUxPSWgxcWxEQjUyWVFsQ2V5d0psRTFfMkF3U2JLTzk1R29vNVRyMHJnUlVWQV96LWRWczFEUkYxSHpDWmRHZEZ3clBkNGxRZlg0SE1YQzV1N1dROERtUHJwMW9SbE1hLUFVODdxT2g1Um1HNkpOVERIbmdWYmlIN2g5cGdPZUdOMndMNUExMFRZakxrSENGcjZZeTlnRXA?oc=5,news.google.com/rss/articles/cbminafbvv95cuxpswgxcwxeqjuywvfsq2v5d0psrtffmkf3u2jltzk1r29vnvrymhjnulvwqv96lwrwczfeukyxshpdwmrhzez3clbkngxrzlg0se1yqzv1n1droertuhjwmw9sbe1hlufvoddxt2g1um1hnkpoveribmdwymlin2g5cgdpzudomndmnuexmfrzakxrsengcjzzetlnrxa,null,Spectrum News,2025-10-20 07:00:00+00,https://spectrumlocalnews.com/nys/central-ny/news/2025/10/20/drone-program-struggles-to-takeoff-,2026-03-17 16:40:27.386+00,false,null
article_1773765627386_25,run_202603171640134,google_news,"ZenaTech’s Zena AI Division for Advanced AI-Driven Drone Solutions for US Defense and Homeland Security to be Based in Baton Rouge, Louisiana - Yahoo Finance",https://news.google.com/rss/articles/CBMihwFBVV95cUxPRDF6ZHZ5WmZKMnN2X0N3RlcwcEplZzZ6YXdLR2ZjVVMybDBjZHExMkpVUGxYTG5VdVJCX0QyM3plcXBKRmplb1pNTHl1VjlVal9GTlNCd3pvM1ZPMkFaVGg4RU0wNEZVTE5qVU9yekFyN2JmQ3VEbFFleWZkWm5rc3pjeHZEYXM?oc=5,news.google.com/rss/articles/cbmihwfbvv95cuxprdf6zhz5wmzkmnn2x0n3rlcwceplzzz6yxdlr2zjvvmybdbjzhexmkpvugxytg5vdvjcx0qym3plcxbkrmplb1pnthl1vjlval9gtlncd3pvm1zpmkfavgg4ru0wnezvte5qvu9yekfyn2jmq3vebfflewzkwm5rc3pjehzeyxm,null,Yahoo Finance,2025-10-23 07:00:00+00,https://finance.yahoo.com/news/zenatech-zena-ai-division-advanced-121500507.html,2026-03-17 16:40:27.386+00,false,null
article_1773765627386_21,run_202603171640134,google_news,Amprius Technologies: New Orders Will Prolong The Feast (NYSE:AMPX) - Seeking Alpha,https://news.google.com/rss/articles/CBMimwFBVV95cUxQWkpZVWFEUlZaTzdVNTdmSkpZYVJTMEZlM01WNUtVSTQ4Q0JHd3VvcjBCaDVubUs4ZFUwMXBYcHZXcTFaZXpydW1EaXBwYklqWkZLV0N4V1hsaHFVWUJEU180UV9LRnhRZkJwbnJ4T2lxWmFDSi1RVklJWmJUQmNZTkNZRmYyVEZkNElVWE05Wi1RRlh2WXFQUmY1RQ?oc=5,news.google.com/rss/articles/cbmimwfbvv95cuxqwkpzvwfeulzatzdvntdmskpzyvjtmezlm01wnutvstq4q0jhd3vvcjbcadvubus4zfuwmxbychzxctfazxpydw1eaxbwyklqwkzlv0n4v1hsahfvwujeu180uv9lrnhrzkjwbnj4t2lxwmfdsi1rvkljwmjuqmnztknzrmyyvezknelvwe05wi1rrlh2wxfqumy1rq,null,Seeking Alpha,2025-10-21 07:00:00+00,https://seekingalpha.com/article/4831550-amprius-technologies-new-orders-will-prolong-the-feast,2026-03-17 16:40:27.386+00,false,null
article_1773765627386_26,run_202603171640134,google_news,"Vector Lands Major SOCOM Contract, Accelerates Military Drone Innovation; Will Showcase Drone Innovation at 2025 Zero Gravity Summit - TechBuzz News",https://news.google.com/rss/articles/CBMicEFVX3lxTFBUeWJCbElzcGdYQ0NaalZOX214dkRzc3d2Q0pFVk9Id1lpNE1nSkNhd3RPckNzdHU5Y1VJTi1iR2d3SzE3emh5MTRTek56ellaTnNYNlMzaXJSWHRLS2dzclVWTkJnX2tybjFud3pWVEo?oc=5,news.google.com/rss/articles/cbmicefvx3lxtfbuewjcbelzcgdyq0naalzox214dkrzc3d2q0pfvk9id1lpne1nsknhd3rpcknzdhu5y1vjti1ir2d3sze3emh5mtrtek56ellatnnynlmzaxjswhrls2dzclvwtkjnx2tybjfud3pwveo,null,TechBuzz News,2025-10-24 07:00:00+00,https://www.techbuzznews.com/vector-lands-major-socom-contract/,2026-03-17 16:40:27.386+00,true,null
article_1773765627386_20,run_202603171640134,google_news,DJI Osmo Mobile 8 Gimbal Gets Unboxed Ahead of the Official Reveal - TechEBlog -,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOWEZMVEItTjdIbFJLT2JGdnhXNXZ1Mll6ZUZEZEo1TVl2SGljaC1Oc05UcTJWTTNmSzM5ejc3MVZXc2MxZ1A5RlMtR0hUdVloSDZXS3RyNlp1LUZMdkI1Tng0UERGdVJLU0ZPVy1KSUZ5a2YtcEJvNF8zZlFxR296bWxacGZoQm9o?oc=5,news.google.com/rss/articles/cbmiiafbvv95cuxowezmveittjdibfjlt2jgdnhxnxz1mll6zuzezeo1tvl2sgljac1oc05uctjwttnmszm5ejc3mvzxc2mxz1a5rlmtr0hudvlosdzxs3rynlp1luzmdki1tng0uergdvjlu0zpvy1ksuz5a2ytcejvnf8zzlfxr296bwxacgzoqm9o,null,TechEBlog -,2025-10-23 07:00:00+00,https://www.techeblog.com/dji-osmo-mobile-8-gimbal-leak-specs-price-release-date/,2026-03-17 16:40:27.386+00,false,null
article_1773765627386_23,run_202603171640134,google_news,Sri Lanka Latest Breaking News and Headlines - Print Edition Sumathi IT Introduces DJI Dock 3 - Daily Mirror - Sri Lanka,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOV3VKNlRtUG8tMmMyeHJHZ2Z6RXVZdGNHRnpRY2VUTjhyOTFxWW5ibWJtdTB2VVF3Y2ZIYTc5OWFDZUpOSXItczRsY0pDcDFWYTFGdUtMMjYtZFJzelhTbVJHTExFWEZ0cm1SSGw5dXNWVHg3Y2tUd0dmbUxGNENLSXNTdVVvTjJS?oc=5,news.google.com/rss/articles/cbmiiafbvv95cuxov3vknlrtug8tmmmyehjhz2z6rxvzdgnhrnpry2vutjhyotfxww5ibwjtdtb2vvf3y2ziytc5owfdzuposxitczrsy0pdcdfwytfgdutmmjytzfjzelhtbvjhtexfwez0cm1ssgw5dxnwvhg3y2tud0dmbuxgnenlsxntdvvvtjjs,null,Daily Mirror - Sri Lanka,2025-10-23 07:00:00+00,https://www.dailymirror.lk/print/life/Sumathi-IT-Introduces-DJI-Dock-3/243-323047,2026-03-17 16:40:27.386+00,true,null
article_1773767630449_21,run_202603171713354,google_news,Vumacam teams up with Drone Force to elevate crime fighting with autonomous drones - defenceWeb,https://news.google.com/rss/articles/CBMivwFBVV95cUxPd3hyZkphcVIyUEFicUQ3T1RWNWJEbUxRM2hRWm9oZXFSQ2xXcFZrU0czN2hkOVB1dFhZYmdxMVU0WUJNQUN0QlJJeUNhRW1lVzZXU3RSRUtZYV9iNFJFS0RDekcxMVUzSzhjaDRKbWdjMl93NU80NUpPMXplbzV4NV82REx2ZHVRNFhrRWhWXzYzQ1dwbDlDanJGWnlzZVg1TC1iWHMyamQ1OEtMWml0Q19Wd1Rzdi1iallzZU03OA?oc=5,news.google.com/rss/articles/cbmivwfbvv95cuxpd3hyzkphcviyueficuq3t1rwnwjebuxrm2hrwm9ozxfsq2xxcfzru0czn2hkovb1dfhzymdxmvu0wujnqun0qljjeunhrw1lvzzxu3rsrutzyv9infjfs0rdekcxmvuzszhjadrkbwdjml93nu80nuppmxplbzv4nv82rex2zhvrnfhrrwhwxzyzq1dwbdldanjgwnlzzvg1tc1iwhmyamq1oetmwml0q19wd1rzdi1iallzzu03oa,null,defenceWeb,2025-10-01 07:00:00+00,https://defenceweb.co.za/protectionweb/vumacam-teams-up-with-drone-force-to-elevate-crime-fighting-with-autonomous-drones/,2026-03-17 17:13:50.449+00,true,null
li_run_li_202603181924359_1773861974676_17,run_li_202603181924359,linkedin,"DJI Dock 3 allows drone missions to run as a complete automated cycle, from take off through to landing and reset. Once a flight is complete",https://www.linkedin.com/feed/update/urn:li:activity:7437534102741876737/,www.linkedin.com/feed/update/urn:li:activity:7437534102741876737,"DJI Dock 3 allows drone missions to run as a complete automated cycle, from take off through to landing and reset. Once a flight is complete, the Matrice 4TD returns to the dock, aligns with the landing platform and lands precisely before the dock closes and the aircraft begins charging ready for the next deployment. The entire process runs automatically, ensuring the system is ready whenever the next mission is required. For organisations introducing autonomous drone capability, reliability at this stage is essential. The ability for the aircraft to return, land and prepare itself for the next flight ensures the system can continue operating without manual intervention. For infrastructure, utilities and industrial environments, this is what allows drone operations to move beyond one off deployments and become part of routine operational oversight. We are continuing to run DJI Dock 3 demonstrations. If you would like to see how autonomous deployment could support your operation, get in",LinkedIn,2026-03-11 19:26:14.682+00,null,2026-03-18 19:26:14.676+00,true,https://www.linkedin.com/company/teamuav/posts
li_run_li_202603181924359_1773861974676_19,run_li_202603181924359,linkedin,"hashtag #DJIDock3 Certification Training | hashtag #Dubai 🇦🇪 We kicked off 2026 with an official DJI Dock 3 Certification Training at our ",https://www.linkedin.com/feed/update/urn:li:activity:7431639009241538560/,www.linkedin.com/feed/update/urn:li:activity:7431639009241538560,"hashtag #DJIDock3 Certification Training | hashtag #Dubai 🇦🇪 We kicked off 2026 with an official DJI Dock 3 Certification Training at our Dubai office, welcoming regional partners and authorized dealers for an advanced technical session. From deployment and remote operations to system maintenance, the program strengthens our network’s capability to deliver fully autonomous drone operations with precision and reliability. 👉 Discover DJI Enterprise solutions: www.aeronex.ae hashtag #DJIEnterprise hashtag #DJIDock3 hashtag #AERONEX hashtag #DroneAutomation hashtag #AutonomousOperations hashtag #EnterpriseDrones hashtag #UAE",LinkedIn,2026-02-25 19:26:14.682+00,null,2026-03-18 19:26:14.676+00,true,https://www.linkedin.com/company/aeronex-fzco/posts
li_run_li_202603181924359_1773861974676_2,run_li_202603181924359,linkedin,"🚁 How DJI Dock 3 Is Transforming Urban Governance in China In Changsha, DJI Dock 3 paired with Matrice 4D is enabling 24/7 automated aerial",https://www.linkedin.com/pulse/dji-dock-3-introduces-new-urban-governance-model-changshas-hkctf,www.linkedin.com/pulse/dji-dock-3-introduces-new-urban-governance-model-changshas-hkctf,"🚁 How DJI Dock 3 Is Transforming Urban Governance in China In Changsha, DJI Dock 3 paired with Matrice 4D is enabling 24/7 automated aerial patrols, helping authorities detect illegal construction, monitor urban violations, and respond to emergencies faster. The results: • ⚡ 300% higher inspection efficiency • 📉 25% lower labor costs • 🚨 Earlier hazard detection A clear example of how drone automation is shifting city management from manual patrols to intelligent, data-driven operations. 👉 Read the full article to learn more. hashtag #DJIEnterprise hashtag #DJIDock3 hashtag #SmartCity hashtag #DroneAutomation hashtag #AERONEX",LinkedIn,2026-03-16 19:26:14.682+00,null,2026-03-18 19:26:14.676+00,true,https://www.linkedin.com/company/aeronex-fzco/posts
li_run_li_202603181924359_1773861974676_23,run_li_202603181924359,linkedin,"South Africa is entering a new era of security operations. Fidelity Services Group is now actively operating the DJI Dock 3 at Steyn City — ",https://www.linkedin.com/feed/update/urn:li:activity:7439302146191400960/,www.linkedin.com/feed/update/urn:li:activity:7439302146191400960,"South Africa is entering a new era of security operations. Fidelity Services Group is now actively operating the DJI Dock 3 at Steyn City — one of the country’s most prestigious estates. This isn’t a demonstration. This is real operational capability: automated drone deployment, structured governance, and a premium security model designed for high-value environments. Technology, innovation, and proactive protection working together to enhance safety where it matters most. hashtag #KeepingYouSafe hashtag #SecuringYourAssets hashtag #FidelityServicesGroup hashtag #DroneSecurity hashtag #SteynCity hashtag #DJIEnterprise hashtag #SecurityInnovation",LinkedIn,2026-03-16 19:26:14.682+00,null,2026-03-18 19:26:14.676+00,true,https://www.linkedin.com/company/fidelity-adt/posts
