id,name,dealer_type,priority,address,city,state,country,country_code,continent,phone,email,website,latitude,longitude,linkedin_url,linkedin_scanned_at,notes,created_at,updated_at
1646,MEASUR TECHNOLOGIES INC.,Enterprise Dealer,high,"102 - 310 East Kent Ave S, Vancouver, BC, Canada, V5X 4N6",Vancouver,British Columbia,Canada,CA,North America,(778) 374-7238,contact@measur.ca,https://www.measur.ca/,49.207042,-123.102429,https://www.linkedin.com/company/measurcanada,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.379+00
1647,Volatus Aerospace Corp.,Enterprise Dealer,high,"330 St. Mary Avenue, Unit 300, Winnipeg, MB R3C 3Z5",Winnipeg,Manitoba,Canada,CA,North America,+1 855-741-8324,enterprise@volatusdrones.ca,,49.890212,-97.145325,https://www.linkedin.com/company/volatus-aerospace,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.379+00
1648,Cansel Survey Equipment INC.,Enterprise Dealer,high,"1775 Wilfrid-Hamel Blvd, Québec City, Quebec G1N 3Y9",Centre-du-Québec,Quebec,Canada,CA,North America,1.888.222.6735,info@cansel.ca,https://www.cansel.ca,46.805483,-71.281024,https://www.linkedin.com/company/cansel,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.379+00
1649,Terra Excel Constructor Corporation,Enterprise Dealer,high,"Suite 176, 11602 88 Avenue, Fort Saskatchewan, AB, T8L 0K1",Edmonton,Alberta,Canada,CA,North America,17809243525,info@terraexceldrones.com,https://www.terraexceldrones.com,53.715019,-113.180387,https://www.linkedin.com/company/terraexceldrones,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1650,"ASI Computer Technologies, Inc.",Enterprise Dealer,high,"3930 14th Avenue, Markham, ON, L3R 0A8",Markham,Ontario,Canada,CA,North America,905-470-1000,DJICA@asipartner.com,https://www.asipartner.ca,43.839771,-79.323436,https://www.linkedin.com/company/asi-computer-technologies-inc,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1651,Volatus Aerospace Corp.,Enterprise Dealer,high,"6221 Hwy 7, Woodbridge, ON L4H 0K8, Canada",Woodbridge,Ontario,Canada,CA,North America,+1 855-741-8324,enterprise@volatusdrones.ca,,43.770537,-79.63172,https://www.linkedin.com/company/volatus-aerospace,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1652,Volatus Aerospace Corp.,Enterprise Dealer,high,"50 Aerospace Blvd, Slemon Park, Prince County, PE, C0B 2A0",Prince County,Prince Edward Island,Canada,CA,North America,+1 855-741-8324,enterprise@volatusdrones.ca,,46.439553,-63.83136,https://www.linkedin.com/company/volatus-aerospace,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1653,MEASUR TECHNOLOGIES INC.,Enterprise Dealer,high,"2111, 4416 - 64 Avenue SE Calgary, AB, Canada, T2C 2B3",Calgary,Alberta,Canada,CA,North America,(587) 702-3627,contact@measur.ca,https://www.measur.ca/,50.997532,-113.972171,https://www.linkedin.com/company/measurcanada,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1654,Volatus Aerospace Corp.,Enterprise Dealer,high,"1500 West Georgia, Vancouver, BC V6G 2Z6",Vancouver,British Columbia,Canada,CA,North America,+1 855-741-8324,enterprise@volatusdrones.ca,,49.290123,-123.133331,https://www.linkedin.com/company/volatus-aerospace,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1655,MEASUR TECHNOLOGIES INC.,Enterprise Dealer,high,"11 - 4141 Sladeview Cres, Mississauga, ON, Canada, L5L 5X5",Mississauga,Ontario,Canada,CA,North America,(437) 253-6986,contact@measur.ca,https://www.measur.ca/,43.529196,-79.720847,https://www.linkedin.com/company/measurcanada,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1656,Volatus Aerospace Corp.,Enterprise Dealer,high,"6500 Transcanada Service Road, Pointe-Claire, QC H9R 0A5",Montreal,Quebec,Canada,CA,North America,+1 855-741-8324,enterprise@volatusdrones.ca,,45.463878,-73.826031,https://www.linkedin.com/company/volatus-aerospace,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1657,DRONEXPERTS Inc.,Enterprise Dealer,high,"101-2059 Av. Branly, Québec, QC G1N 4C7, Canada",Capitale-Nationale,Quebec,Canada,CA,North America,855 653 0333,boutique@dronexperts.com,https://www.dronexperts.com,46.79556,-71.281067,https://www.linkedin.com/company/dronexperts,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1658,"ASI Computer Technologies, Inc.",Enterprise Dealer,high,"7277 Nelson Rd, Richmond, BC V6W 1G3, Canada",Richmond,British Columbia,Canada,CA,North America,(604) 214-0300,DJICA@asipartner.com,https://www.asipartner.ca,49.160405,-123.015864,https://www.linkedin.com/company/asi-computer-technologies-inc,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1659,"ASI Computer Technologies, Inc.",Enterprise Dealer,high,"3525 Ashby Street Saint-Laurent,QC H4R 2K3",Saint-Laurent,Quebec,Canada,CA,North America,(514) 748-9200,DJICA@asipartner.com,https://www.asipartner.ca,45.499128,-73.718317,https://www.linkedin.com/company/asi-computer-technologies-inc,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1660,Cansel Survey Equipment INC.,Enterprise Dealer,high,"3900 North Fraser Way Burnaby, British Columbia V5J 5H6",Vancouver,British Columbia,Canada,CA,North America,1.888.222.6735,info@cansel.ca,https://www.cansel.ca,49.200436,-123.015841,https://www.linkedin.com/company/cansel,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1661,Cansel Survey Equipment INC.,Enterprise Dealer,high,"25B East Pearce Street Richmond Hill, Ontario L4B 2M9",Toronto,Ontario,Canada,CA,North America,1.888.222.6735,info@cansel.ca,https://www.cansel.ca,43.849011,-79.380267,https://www.linkedin.com/company/cansel,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1662,Geotecnologias S.A.,Enterprise Dealer,high,"125M SE Rotonda Betania, San Pedro de Montes de Oca, San Jose",San José,Provincia de San José,Costa Rica,CR,North America,,"info@geotecnologias.com
info@geoinn.com
",https://www.geotecnologias.com/es-cr/home,9.939778,-84.053106,https://www.linkedin.com/company/geotecnolog-as-s.a.,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1663,GEOINN Geospatial Innovations S.A,Enterprise Dealer,high,"50S DE LA ESQ SE DEL ESTADIO FELLO CARTAGO, 30101",Cartago,Provincia de Cartago,Costa Rica,CR,North America,,info@geoinn.com,https://geoinn.com/en/,9.857218,-83.918468,https://www.linkedin.com/company/geoinn,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1664,Drfromsky,Enterprise Dealer,high,"Calle Max Herriquez Ureña #55 Plaza Capuccinos, Santo Domingo",Santo Domingo,Distrito Nacional (Santo Domingo),Dominican Republic,DO,North America,+1 829-688-3333,"sales@drfromsky.com
",https://drfromsky.com,18.474326,-69.935819,https://www.linkedin.com/company/drfromsky-drones,,,2026-03-21 13:37:17.545845+00,2026-03-21 13:37:17.545845+00
1665,DRONES SANTO DOMINGO BRIALAU EIRL,Enterprise Dealer,high,Ave. 27 de febrero esq. Winston churchill Plaza Central primer nivel Local #125,Santo Domingo,Distrito Nacional (Santo Domingo),Dominican Republic,DO,North America,1 (829) 762-8666,dronesantodomingo@gmail.com,https://www.dronesantodomingo.com/,18.463681,-69.934705,,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1666,Canella S.A.,Enterprise Dealer,high,"7A Avenida 8-65, Cdad. de Guatemala 01004, Guatemala",,,Guatemala,GT,North America,,servicioalcliente@canella.com.gt,https://canella.com.gt/,14.614878,-90.516133,https://gt.linkedin.com/company/canella-s.a.,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1667,Grupo Discalsa,Enterprise Dealer,high,"Centro de negocios de la Paz, bodega 416, Zona 17",Guatemala,Guatemala,Guatemala,GT,North America,,info@grupodiscalsa.com,https://grupodiscalsa.com/,13.693003,-89.23766,https://gt.linkedin.com/company/grupo-discalsa,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1668,Space Lab,Enterprise Dealer,high,"Lazaro Garza Ayala3805,Fierro,64590 Monterrey,N.L.",Monterrey,Nuevo León,Mexico,MX,North America,5261464673589,hello@spacelab.pro,https://www.spacelab.pro,25.684684,-100.276142,https://www.linkedin.com/company/spacelab-mx,,,2026-03-21 13:37:17.545845+00,2026-03-21 13:37:17.545845+00
1669,La Casa del Dron,Enterprise Dealer,high,"Córdoba 95, Penthouse, Col. Roma Norte, Cuauhtémoc, 06700, CDMX, México",,,Mexico,MX,North America,5570308499,info@lacasadeldron.mx,https://www.lacasadeldron.mx,19.41907,-99.16139,,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1670,Geosoluciones Topograficas S DE RL DE CV,Enterprise Dealer,high,,Monterrey,Nuevo León,Mexico,MX,North America,+52 (81) 83727855,ventas1@topografiamonterrey.com,https://topografiamonterrey.com/,25.691491,-100.357103,https://www.linkedin.com/company/ttq-de-monterrey,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1671,Dronland,Enterprise Dealer,high,"Blvd Poseidón #455, Local 1, Las Fuentes, 81223 Los Mochis, Sin.",,Sinaloa,Mexico,MX,North America,668 222 8585,ventas@dronland.mx,https://dronland.mx/,25.817249,-108.984389,,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1672,ECO,Enterprise Dealer,high,"Av. López Mateos Norte 422, Col. Rojas Ladrón de Guevara",Guadalajara,Jalisco,Mexico,MX,North America,523336162021,info@ecomexico.net,https://ecomexico.net,20.681474,-103.382439,,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1673,Terrasat,Enterprise Dealer,high,"Insurgentes Sur 1602 Piso 4, Colonia Crédito Constructor, Benito Juárez, 03910, Ciudad de México, CDMX",Coyoacán,Ciudad de México,Mexico,MX,North America,5556587310,contacto@terrasat.com.mx,https://terrasat.com.mx/,19.364116,-99.181664,https://www.linkedin.com/company/terrasat,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1674,Media Aérea Drone Solutions del Noroeste S.A. de C.V.,Enterprise Dealer,high,"Calle Río Tíber número 40 piso 1, Dep. 101, colonia Cuauhtémoc, alcaldía Cuauhtémoc, CP. 06500",Cuauhtemoc,Ciudad de México,Mexico,MX,North America,5579259634,licitaciones@mediaaerea.com,https://www.mediaaerea.com.mx/,19.43219,-99.1701,https://www.linkedin.com/company/mediaaerea,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1675,Aerovant,Enterprise Dealer,high,"Av. Ricardo Margain Zozaya 315, Valle del Campestre, 66263 San Pedro Garza García, N.L.",Monterrey,Nuevo León,Mexico,MX,North America,(81)5000-7575 ext. 8120,contacto@aerovant.com,https://aerovant.com/,25.653014,-100.352526,https://www.linkedin.com/company/aerovant,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1676,Golsystems de México S de RL de CV,Enterprise Dealer,high,"Prol Carlos Pellicer Camara 105, México Bosque, 86168 Villahermosa, Tab.",Jalapa,Tabasco,Mexico,MX,North America,+529933139697,,https://www.golsystems.mx,17.974789,-92.949848,https://www.linkedin.com/company/golsystems,,,2026-03-21 13:37:17.545845+00,2026-03-21 13:37:17.545845+00
1677,HOBBYTUXTLA,Enterprise Dealer,high,"Plaza Regia, Blvd. Belisario Domínguez 1964-Local 5 HOBBYTUXTLA, Colonia Las Arboledas, 29030 Tuxtla Gutiérrez, Chis.",Tuxtla Gutiérrez,Chiapas,Mexico,MX,North America,529611300509,info@hobbytuxtla.com,https://www.hobbytuxtla.com,16.75473,-93.133918,https://mx.linkedin.com/company/drones-hobbytuxtla,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1678,Dronamex,Enterprise Dealer,high,"Av. Insurgentes Sur 1685/803, 01020, Ciudad de México, CDMX",Benito Juárez,Ciudad de México,Mexico,MX,North America,5567077813,info@dronamex.com,https://www.dronamex.com/,19.361199,-99.183535,,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1679,Think Safe,Enterprise Dealer,high,"Calle Diamante 2583, Bosques de La Victoria 44540, Guadalajara, México",Guadalajara,Jalisco,Mexico,MX,North America,523331110044,info@thinksafe.com.mx,https://www.thinksafe.com.mx,20.647389,-103.391133,https://mx.linkedin.com/company/thinksafe-ingenieria,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1680,LAVADRON,Enterprise Dealer,high,"Blvd. Palmas Hills 1, Valle de las Palmas, 52787 Naucalpan de Juarez, Mexico",Naucalpan de Juárez,México,Mexico,MX,North America,+52 2206780267,contacto@lavadron.mx,https://lavadron.com,19.392533,-99.280945,,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1681,ONER,Enterprise Dealer,high,"Boulevard Quetzalcoatl 201, San Nicolás el Chico, Tulancingo de Bravo, Hidalgo",Tulancingo de Bravo,Hidalgo,Mexico,MX,North America,+52 775 208 4823,contacto@oner.com.mx,https://oner.com.mx/,20.1075,-98.3617,https://www.linkedin.com/company/oner-de-m%C3%A9xico,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1682,Gubsa Ingenierias,Enterprise Dealer,high,"Icazo 497, Formando Hogar, 91898 Veracruz, Ver.",Veracruz,Veracruz de Ignacio de la Llave,Mexico,MX,North America,+522294394948,ventas@gubsaingenierias.com.mx,https://www.gubsaingenierias.com.mx,19.20581,-96.151362,,,,2026-03-21 13:37:17.545845+00,2026-03-21 13:37:17.545845+00
1683,ACRE SURVEYING SOLUTIONS MEXICO,Enterprise Dealer,high,"C. Hacienda Vanegas 58, Mansiones del Valle, 76185 Santiago de Querétaro, Qro.",Querétaro,Querétaro,Mexico,MX,North America,+524425382093,info@grupoacre.com,https://grupoacre.mx/,20.567005,-100.418268,,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1684,YWCN SA DE CV,Enterprise Dealer,high,"Dr. Lavista 127, Doctores, Cuauhtémoc, 06720 Ciudad de México, CDMX",Cuauhtemoc,Ciudad de México,Mexico,MX,North America,55 5512 4868 ext. 119,,,19.42461,-99.149022,,,,2026-03-21 13:37:17.545845+00,2026-03-21 13:37:17.545845+00
1685,Scorpion Drones S de RL de CV,Enterprise Dealer,high,"Gran Plaza Bonsái libramiento puebla-izucar de matamoros 1706 #201, Cortijo de la Alfonsina, 74290 Atlixco, Pue.",Atlixco,Puebla,Mexico,MX,North America,221-348-9087,ventas@scorpiondrones.com,https://scorpiondrones.mx,18.894956,-98.425678,https://www.linkedin.com/company/scorpiondrones,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1686,RPA S&D INTELLIGENCE TACTICAL S. DE R.L. DE C.V.,Enterprise Dealer,high,"Av. Reforma 222, Mexico City",Azcapotzalco,Ciudad de México,Mexico,MX,North America,ventas@rpasecurityanddefense. com,ventas@rpasecurityanddefense. com,https://www.rpasecurityanddefesnse.com,19.48015,-99.187635,,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1687,Walross,Enterprise Dealer,high,"Av. P.º de la Reforma 510, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX",Cuauhtemoc,Ciudad de México,Mexico,MX,North America,+52 55 4528 3069,rodrigom@walross.mx,https://walross.mx,19.424077,-99.174919,https://www.linkedin.com/company/walross-tech-innovation,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1688,TU DRONE,Enterprise Dealer,high,"Av. Francisco Zarco 235 B, Colonia Centro, C.P.. 47800 Ocotlán, Jal.",Ocotlán,Jalisco,Mexico,MX,North America,33 1478 8692,tudroneoficial@gmail.com,https://www.tudrone.mx/,20.3878,-102.8208,https://www.linkedin.com/company/tudrone-puebla,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1689,ABF,Enterprise Dealer,high,"Blvd. Bernardo Quintana SUR 300-INT 811, Centro Sur, 76090 Santiago de Querétaro, Qro., Mexico",Querétaro,Querétaro,Mexico,MX,North America,(442) 641 9989,contacto@aeroindustrial.com,https://www.aeroindustrial.com/contact/,20.578194,-100.361441,https://www.linkedin.com/company/dji-enterprise-m%C3%A9xico,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.38+00
1690,Cielitodrone,Enterprise Dealer,high,"Blvd. Adolfo lopez Mateos 197, Nonoalco, Benito Juárez, CDMX 03700. México",,,Mexico,MX,North America,55-5585-02-90,Info@cielitodrone.com,https://www.cielitodrone.mx/,19.381328,-99.191398,https://www.linkedin.com/company/cielitodrone,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.528+00
1691,Geosoluciones Topograficas S DE RL DE CV,Enterprise Dealer,high,"Guayana Inglesa 231, Vista Hermosa, 64620 Monterrey, N.L.",Monterrey,Nuevo León,Mexico,MX,North America,+52 (81) 83727855,ventas1@topografiamonterrey.com,https://topografiamonterrey.com/,25.691491,-100.357103,https://www.linkedin.com/company/ttq-de-monterrey,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.528+00
1692,Seguritech,Enterprise Dealer,high,"Bosques de Alisos 45B, Bosques de las Lomas, Cuajimalpa de Morelos, 05120",Cuajimalpa de Morelos,Ciudad de México,Mexico,MX,North America,5550830000,,https://seguritech.com/,19.388437,-99.249968,https://www.linkedin.com/company/seguriitech,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.528+00
1693,Integra Drones,Enterprise Dealer,high,"Av. Francisco Zarco 236 B, Centro, 47800 Ocotlán, Jal.",Guadalajara,Jalisco,Mexico,MX,North America,33 1478 8692,contacto@integradrone.com,https://www.integradrone.com.mx,20.355444,-102.780717,,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.528+00
1694,MAXIDRONE,Enterprise Dealer,high,"Ignacio Zaragoza 728, Ciudad Valles, San Luis Potosí, Mexico",Ciudad Valles,San Luis Potosí,Mexico,MX,North America,faturacion@maxidrone.mx,,https://www.maxidrone.mx,22.29338,-98.9389,,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.528+00
1695,Precisión GPS,Enterprise Dealer,high,"Calle Gral. Bernardo Reyes 125, San Benito, 83190 Hermosillo, Son.",Hermosillo,Sonora,Mexico,MX,North America,662 210 1028,ventas@precisiongps.mx,https://precisiongps.mx/,29.098104,-110.96097,,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.528+00
1696,Global Voip,Enterprise Dealer,high,"Blvr. P.º Río Sonora Nte. 51, Proyecto Rio Sonora Hermosillo XXI, 83270 Hermosillo, Son.",Hermosillo,Sonora,Mexico,MX,North America,+52 662 289-0350,hola@gbvoip.com,https://globalvoip.com.mx/,29.069191,-110.935669,,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.528+00
1697,iGeo México,Enterprise Dealer,high,"Schumann 259-401, Vallejo, Gustavo A. Madero, 07870 Ciudad de México, CDMX",Gustavo A. Madero,Ciudad de México,Mexico,MX,North America,525580604138,contacto@igeomexico.com,https://igeomexico.com/igeo-sky/,19.469722,-99.135509,https://www.linkedin.com/company/igeomx,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.528+00
1698,MX DRONE APPLICATIONS SA DE CV,Enterprise Dealer,high,"Corporativo 1, Av. Armando Birlain Shaffler 2001-Piso 15A-109, Centro Sur, 76090 Santiago de Querétaro, Qro.",Querétaro,Querétaro,Mexico,MX,North America,(+52) 442 314 7233,contacto@mxdrn.com,,20.573772,-100.361771,https://www.linkedin.com/company/mx-drone,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.528+00
1699,Omega Drones,Enterprise Dealer,high,"Aile 2-Piso 2, Alamos 2da Secc, 76160 Santiago de Querétaro, Qro",Querétaro,Querétaro,Mexico,MX,North America,800.611.0032,info@omegadrone.com.mx,https://omegadrone.com.mx,20.609859,-100.378857,,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.528+00
1700,GoDron,Enterprise Dealer,high,"Planeta 2620, Jardines del Bosque, 45050 Guadalajara, Jal.",Guadalajara,Jalisco,Mexico,MX,North America,33 4737 5218,enterprise@godron.mx,https://enterprise.godron.mx/,20.667618,-103.383197,https://www.linkedin.com/company/godron-mx,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.528+00
1701,Bulma Sa De CV,Enterprise Dealer,high,"ELOY CAVAZOS 5100COLONIA VILLA OLIMPICAGuadalupe, Nuevo LeónCódigo Postal 67180""",Monterrey,Nuevo León,Mexico,MX,North America,525561464156,servicios@bulma.com.mx,https://www.bulmacomerciadora.com/,25.653953,-100.210231,,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.528+00
1702,Tactical Drones,Enterprise Dealer,high,"Calz de los Leones 117-PH, Las Águilas, Álvaro Obregón, 01710 Ciudad de México, CDMX",,,Mexico,MX,North America,(+52) 5589406262,contacto@tacticaldrones.mx,https://tacticaldrones.mx/,19.36255,-99.196547,,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.528+00
1703,Recheck,Enterprise Dealer,high,"Ciudad de México Querétaro #45 Heroes de Padierna, La Magdalena Contreras 10700 CDMX, México",La Magdalena Contreras,Ciudad de México,Mexico,MX,North America,+525523463796,,https://recheck.mx,19.313548,-99.227517,,,,2026-03-21 13:37:17.545845+00,2026-03-21 13:37:17.545845+00
1704,Drones Enterprise Business CUU,Enterprise Dealer,high,"Km 34.5, Cuauhtémoc 31500, México",Chihuahua,Chihuahua,Mexico,MX,North America,52 (625) 5820884,ventas@fertifum.com,https://www.fertifum.com.mx,28.405457,-106.872549,,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.528+00
1705,Interconecta,Enterprise Dealer,high,"Desierto de los Leones 35, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX",Álvaro Obregón,Ciudad de México,Mexico,MX,North America,525575013775,comercia.oginter@interconecta.com.mx,https://www.interconecta.com.mx/,19.349806,-99.188555,,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.528+00
1706,Inversiones y Turismo S.A. de C.V,Enterprise Dealer,high,"Edif. Latitude Sports. Av. Masferre 7 col Campestre. San Salvador, El Salvador",San Salvador,San Salvador,El Salvador,SV,North America,,info@latitudesol.com,https://latitude-store.com,13.699633,-89.249384,https://www.linkedin.com/company/latitudesolutions-svhn,,,2026-03-21 13:37:17.545845+00,2026-03-21 13:37:17.545845+00
1707,"Gresco Utility Supply, Inc.",Enterprise Dealer,high,"1135 Rumble Rd. Forsyth, GA 31029",Davidson,Tennessee,United States,US,North America,478-315-0812,uas@gresco.com,https://www.grescouas.com/,36.225858,-86.785792,https://www.linkedin.com/company/gresco-uas/posts/?feedView=all,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.528+00
