company_name,country,role,dock_models,dock_count,website,linkedin_url,evidence_url_1,source_type_1,evidence_url_2,source_type_2,confidence,notes,_sources
TPI (Drony DJI - TPI),PL,Authorized Distributor,"Dock, Dock 2, Dock 3",3+,https://dji-tpi.com.pl/,https://www.linkedin.com/company/tpi-poland/,https://dji-tpi.com.pl/,Distributor Portal,https://tpi.com.pl/porady-eksperta/autonomiczne-operacje-dronami-czyli-dji-dock-3-i-matrice-4d-4td-w-akcji,Expert Guide,High,Dual website presence (dji-tpi.com.pl and tpi.com.pl); enterprise focus,Claude
Trukszyn (DJI Store),PL,Authorized Dealer,Various,N/A,https://trukszyn.pl/,https://www.linkedin.com/company/trukszyn/,https://trukszyn.pl/,Store Page,https://dji-ars.pl/Salony-DJI-Store-cinfo-pol-218.html,Store Directory,Medium,Szczecin location; DJI-ARS partner; consumer focus,Claude
aeroMind.pl,PL,Authorized Dealer,"Dock, Dock 2, Dock 3",3+,https://aeromind.pl/,https://www.linkedin.com/company/aeromind/,https://aeromind.pl/product-eng-13819-DJI-Dock-3-docking-station.html,Product Listing,https://aeromind.pl/firm-eng-1480422414-Dji.html,DJI Vendor Page,High,System integrator with thermal imaging; professional drones focus,Claude
Avetics Global Pte Ltd,SG,Authorized Dealer,Dock 2 & 3,Unknown,https://www.avetics.com,https://sg.linkedin.com/company/avetics-global,https://www.avetics.com/dji-dock-2,Company Website,https://www.avetics.com/dji-dock-3,Company Website,High,DJI Gold Enterprise Dealer; Contact: team@avetics.com +65 9632 4034; Address: Amtech Building Lobby 2 #07-02B #05-07 159 Sin Ming Road Singapore 575625,Claude + DJI Resellers
Flying Bots Pte Ltd,SG,Authorized Dealer,Unknown,Unknown,https://flyingbots.net,Unknown,https://flyingbots.net,Company Website,Unknown,Unknown,Medium,DJI Enterprise partner; offers consultancy support and solutions; Contact: +65 87255730 info@flyingbots.net,Claude
MIRS Innovate,SG,Authorized Dealer,Unknown,Unknown,https://www.mirs-innov.com,Unknown,https://www.mirs-innov.com/singapore-dji-authorized-dealer,Company Website,https://www.mirs-innov.com/dji-drone,Company Website,Medium,DJI Authorised Enterprise Dealer; CAAS-approved UATO; Address: Cemtex Industrial Building #03-01 5 Central Singapore 536983,Claude
Red Dot Photo,SG,Authorized Dealer,Unknown,Unknown,https://www.reddotphoto.com.sg,Unknown,https://www.reddotphoto.com.sg/collections/dji,Company Website,Unknown,Unknown,Medium,DJI authorized reseller; carries DJI drones and accessories,Claude
The Drone Shop,SG,Authorized Dealer,Unknown,Unknown,https://thedroneshop.co,Unknown,https://thedroneshop.co/dji.html,Company Website,Unknown,Unknown,Medium,DJI Authorised Dealer; Address: 100G Pasir Panjang Road #01-17 Interlocal Centre Singapore 118523; Contact: +65 87255730,Claude
Abdul Rahman Al Shareef Group,AU,Authorized Dealer,Dock 3,Unknown,https://alshareefgroup.sa/en/home-en/,Unknown,https://alshareefgroup.sa/en/dji-dock-3-for-enterprise-en/,Company Website - DJI Dock 3 Page,https://alshareefgroup.com/top-9-features-of-dji-dock-3/,Blog - DJI Dock 3 Features,High,"Established 1988, based in Jeddah with nationwide branches. Authorized DJI Enterprise distributor. Actively promotes Dock 3 for enterprise applications including security and inspection.",Claude
Glider Aerial,AU,Authorized Reseller,Dock 3,Unknown,https://www.glider-aerial.com/category/dronestore,Unknown,https://www.glider-aerial.com/product-page/dji-dock-3-overseas-edition,Company Website - DJI Dock 3 Product Listing,https://www.glider-aerial.com/,Company Website - Home,High,DJI Saudi Arabia authorized reseller. Actively sells DJI Dock 3 (Overseas Edition) with warranty options (1-2 years). Provides drone services including industrial inspection and construction monitoring. Saudi reseller listing DJI Dock 2 overseas edition. Also: https://www.glider-aerial.com/product-page/dji-dock-2-overseas-edition,Claude + ChatGPT
NineTenths,AU,Authorized Dealer,Dock 2; Dock 3,Unknown,https://www.9tenthsco.com/about-us-ninetenths,https://www.linkedin.com/company/ninetenths/,https://www.9tenthsco.com/post/dji-dock-3-a-game-changer-for-remote-drone-operations-in-saudi-arabia,Blog - DJI Dock 3 Product Article,https://sa.zain.com/en/all-news/news-11-9-2023,Press Release - Zain KSA Partnership,High,"Official DJI Enterprise Dealer in Saudi Arabia, headquartered in Riyadh. Signed exclusive partnership with Zain KSA for DJI Dock autopilot platform (Sept 2023). Actively promotes Dock 2 and Dock 3 solutions. Saudi technology company with DJI Dock 2 product and launch content. Also: https://www.9tenthsco.com/dock-2; Also: https://www.9tenthsco.com/post/dji-dock-2-a-new-benchmarks-for-efficiency-and-dependability-in-autonomous-aerial-operations",Claude + ChatGPT
Shamal Technologies,AU,Authorized Dealer; System Integrator,Dock 3,Unknown,https://shamal.sa/,https://www.linkedin.com/company/shamal-technologies,https://shamal.sa/products,Company Website - DJI Enterprise Products,https://shamal.sa/about,Company Website - About Page,Medium,Fully Saudi-owned geospatial and drone technology company headquartered in Jeddah. Authorized DJI Enterprise seller offering autonomous docking solutions. Over 93% Saudi workforce. Supports Saudi Vision 2030. Saudi enterprise seller showing DJI Dock among product lineup,Claude + ChatGPT
Terra Drone Arabia,AU,Authorized Dealer; System Integrator,Dock 3,Unknown,https://terra-drone.com.sa/,Unknown,https://terra-drone.com.sa/how-dji-dock-3-saves-city-surveillance-budget-by-30/,Blog - DJI Dock 3 Case Study,https://terra-drone.com.sa/dji-enterprise-partner/,Company Website - Partner Page,High,Official DJI Enterprise partner. Licensed to distribute DJI Dock and accessories. Actively integrates Dock 3 for city surveillance and enterprise solutions. Showcased at NAP Tech 2025 for Aramco solutions. Saudi DJI enterprise partner highlighting Dock 3 in offering,Claude + ChatGPT
Zain KSA,AU,Enterprise End-User,Dock 2; Dock 3,Unknown,https://sa.zain.com/en/all-news/news-11-9-2023,Unknown,https://sa.zain.com/en/all-news/news-11-9-2023,Press Release - Official Partnership,https://menafn.com/1107052792/Drone-Solutions-From-Zain-Ksa-Signed-Exclusive-Agreement-With-Nine-Tenths-For-Dji-Dock-Autopilot-Platform,News Article - Partnership Announcement,High,"Telecom operator signed exclusive agreement with NineTenths (Sept 2023) for DJI Dock autopilot platform. Uses for construction monitoring, industrial surveillance, round-the-clock monitoring applications. Strategic partnership announcement references advanced DJI Dock platform in Saudi market. Also: https://www.9tenthsco.com/dock-2",Claude + ChatGPT
24-7 Drone Force,CA,Enterprise End-User (Security),Dock,1+,https://24-7droneforce.co.za/,Not found,https://www.flytbase.com/case-studies/24-7-drone-force-residential-estate-security-docks-south-africa,FlytBase Case Study,https://www.securityfocusafrica.com/2025/01/28/24-7-drone-force/,News Article,High,"Premier security provider with 3,500 security officers. Operates DJI Dock for residential estate perimeter security. Regulatory approval from SACAA (Agridrone Pty Ltd t/a 24/7 Drone Force). First security industry docked drone solution in SA.",Claude
Afri Air (aadrones.co.za),CA,"Authorized Dealer, Distributor","Dock 2, Dock 3",multiple,https://aadrones.co.za/,Not found,https://aadrones.co.za/product/dji-dock-3/,Product Page,https://aadrones.co.za/product/dji-dock-2/,Product Page,High,"Licensed DJI distributor. Specializes in agricultural applications. Located in Ermelo. Offers Dock 3 with 47-minute flight time, 25km range for farms.",Claude
Africa Drone Kings,CA,"Authorized Dealer, System Integrator, DFR Service Provider","Dock, Dock 2, Dock 3",multiple,https://africadroneking.co.za/,https://za.linkedin.com/company/africa-drone-kings-pty-ltd,https://africadroneking.co.za/product/dji-dock-3/,Product Page,https://africadroneking.co.za/blog/2026/03/15/drone-as-first-responder-south-africa-dji-dock-3/,Blog,High,"Johannesburg-based dealer offering site planning, installation, training, lifetime support. Works with security, mining, estates. Address: First House, 258 Main Ave, Ferndale, Randburg, 2194. Phone: 011 824 0678. South African reseller listing both DJI Dock and DJI Dock 2. Also: https://africadroneking.co.za/product/dji-dock/; Also: https://africadroneking.co.za/product/dji-dock-2/",Claude + ChatGPT
Africa Drone Kings Western Cape,CA,Authorized Dealer,Dock 3,multiple,https://africadronekingswc.co.za/,https://www.instagram.com/adkwc/,https://africadronekingswc.co.za/collections/dji-dock-3,Product Page,https://www.instagram.com/adkwc/,Social Media,High,Cape Town location. Phone: 021 020 2603. Email: cape@africadronekings.co.za,Claude
Bidvest UDS,CA,Enterprise End-User,"Dock, Dock 2",multiple,https://www.bidvest.co.za/,Not found,https://dronenews.africa/drones-and-security-applications-bidvest-uds/,Dronenews.africa,Not found,N/A,Medium,"Part of Bidvest Group (joined 2019). UAV integrator established 2013. Fleet of ~400 drones. Serves government, SOEs, mining, industrial facilities. Uses Dock for automated security surveillance with FlytBase integration.",Claude
EDSSA,CA,Distributor,Dock,multiple,https://edssa.co.za/,Not found,https://edssa.co.za/our-drones/,Products Page,Not found,N/A,Medium,Authorised DJI retailer. Offers Matrice 30 Dock version with wireless charging and rain/wind sensor. Provides courier repairs and warranty support across SA.,Claude
FlytBase,CA,Software Platform,Dock 2,N/A,https://www.flytbase.com/,Not found,https://www.flytbase.com/blog/flytbase-and-hdrt,HDRT Partnership,https://www.flytbase.com/dji-dock,DJI Dock Page,High,"Drone autonomy software platform partnered with HDRT. Enables integration with CCTV, sensors, alarms, access control. Supports FlightHub 2 operations. Multiple SA deployments documented.",Claude
GoUAV,CA,"Authorized Dealer, Distributor, Value-Added Reseller","Dock, Dock 2, Dock 3",multiple,https://gouav.co.za/,Not found,https://gouav.co.za/,Dealer Homepage,https://gouav.co.za/pages/authorised-dji-dealer,Authorized Dealer Page,High,Authorized South African DJI Enterprise Distributor. Subsidiary of TeleEye (South Africa). Offers Dock 3 with M4D and M4TD. Phone: +27 11 557 9200. South African drone supplier with DJI Dock 2 page. Also: https://gouav.co.za/pages/dji-dock-2,Claude + ChatGPT
HDRT (Hennie's Drones),CA,"Authorized Dealer, System Integrator, DFR Service Provider",Dock 2,multiple,https://www.hdrt.co.za/,Not found,https://www.hdrt.co.za/dji-dock-2,DJI Dock 2 Page,https://www.flytbase.com/blog/flytbase-and-hdrt,FlytBase Partnership,High,DJI-accredited reseller and certified repair center. One of few SA dealers with 2 DJI Dock engineers. Partnership with FlytBase for security operations. Works with 24-7 Drone Force. Est. 2018 by Hennie Deetlefs.,Claude
Metagrated,CA,System Integrator,Dock,1+,Not found,Not found,https://www.flytbase.com/case-studies/24-7-drone-force-residential-estate-security-docks-south-africa,FlytBase Case Study,Not found,N/A,Medium,"Integrated DJI Dock with FlytBase for 24-7 Drone Force. Works on AI-enhanced threat detection. Director: Michael Lever. Exploring applications in mining, agriculture, commercial property.",Claude
Optron,CA,Distributor,Dock 3,multiple,https://optron.com/dji/,Not found,https://optron.com/dji/dji-enterprise-solutions/dji-drones/,DJI Enterprise Page,https://optron.com/dji/wp-content/uploads/2025/05/DS_DJI-Dock-3.pdf,DJI Dock 3 Spec Sheet,High,Official DJI Enterprise dealer for African region. Offers full DJI Enterprise drone range. Address: Lakefield Office Park (Building C). Phone: +27 12 683 4500,Claude
RocketDNA,CA,"Enterprise End-User, System Integrator","Dock 2, Dock 3",1+,https://www.rocketdna.com/,https://za.linkedin.com/company/rocketdnaltd,https://dronenews.africa/rocketdna-obtains-licence-to-operate-dji-dock-in-south-africa/,Dronenews.africa,https://www.engineeringnews.co.za/article/xbot-transforming-remote-operations-across-industries-with-unmatched-precision-2025-03-28,Engineering News,High,First company in SA to receive SACAA approval for Remote UAS Docking Stations with BVLOS capability. Originally founded as Rocketmine in SA (2013). Uses for mining theft prevention and agriculture. Works with FlytBase.,Claude
Sun City,CA,Enterprise End-User,Dock 3,1,Not found,Not found,https://africadroneking.co.za/blog/2026/03/15/drone-as-first-responder-south-africa-dji-dock-3/,Africa Drone Kings Blog,Not found,N/A,Medium,First AeroGuard (DJI Dock 3 security solution) installation in North West province. Large resort/entertainment property deploying DJI Dock 3 for DFR capabilities.,Claude
Hanbit Drone,KR,Authorized Dealer,Dock 2; Dock 3,Multiple units in inventory,https://www.hanbitdrone.com/,https://www.linkedin.com/company/hanbitdrone,https://www.hanbitdrone.com/18,Company Website,https://www.linkedin.com/company/hanbitdrone,LinkedIn,High,DJI Official Partner Korea; Carries Dock 2 & Dock 3; Incheon headquarters (032-253-4500),Claude + DJI Resellers + DJI Resellers
Helsel,KR,Authorized Dealer,Dock; Dock 2,Multiple units in inventory,https://helsel.co.kr/,N/A,https://helsel.co.kr/product/dji-dock-dji-%EB%8F%85%E3%85%A4/32531/,Company Website,https://helsel.co.kr/product/dji-dock-2-dji-%EB%8F%85-2-3d3td/32916/,Company Website,High,Professional DJI drone distributor. Carries Dock & Dock 2. Korean reseller listing DJI Dock 2,Claude + ChatGPT
Hyundai E&C,KR,Enterprise End-User,Dock (multiple versions),Multiple,https://www.hyundaie.co.kr/,https://www.linkedin.com/company/hyundai-engineering-&-construction/,https://www.prnewswire.com/apac/news-releases/dji-docks-transform-hyundai-ecs-namyangju-wangsuk-relocation-project-in-south-korea-302625590.html,PR Newswire,https://www.koreaherald.com/article/10623575,Korea Herald,High,Namyangju Wangsuk Relocation Project; 6.4km tunnel/underpass; 1 trillion KRW project,Claude
Koseco,KR,Authorized Distributor,Dock models (specific versions TBD),Unknown,https://www.koseco.co.kr/,N/A,https://www.zoominfo.com/c/koseco/476106643,ZoomInfo Business Profile,https://dronedj.com/guides/south-korea/,DroneDJ South Korea Guide,Medium,Official DJI partner Korea; Surveying/mapping background since 2019 in drones; contact needed for dock specifics,Claude
SK hynix,KR,Enterprise End-User,Dock 3,1+,https://www.skhynix.com/,https://www.linkedin.com/company/sk-hynix/,https://enterprise-insights.dji.com/blog/how-sk-hynix-uses-dji-dock-3-to-power-smarter-construction-site-management,DJI Enterprise Insights,https://www.tipranks.com/news/private-companies/industrial-construction-deployment-highlights-dji-enterprise-growth-potential,Press Coverage,High,Semiconductor construction site in Yongin-si; 80%+ inspection time reduction; Full automation deployed,Claude
Xcopter,KR,Authorized Dealer,Dock 2; Dock 3,Multiple units in inventory,https://xcopter.com/,N/A,https://xcopter.com/category/dji-dock/10917/,Company Website,https://xcopter.com/product/dji-dock-3-%EB%AC%B4%EC%9D%B8-%EC%9E%91%EB%8F%99-%ED%94%8C%EB%9E%AB%ED%8F%BC-dji-%EB%8F%85-3-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-4d-%EB%93%9C%EB%A1%A0-%EB%B0%A9%EB%AC%B8-%EC%8B%9C%EC%97%B0-%EA%B0%80%EB%8A%A5/38042,Company Website,High,Seoul-based; Offers Dock 2 & Dock 3 with on-site demonstrations,Claude
Endesa,DE,Enterprise End-User,Dock 2,Unknown,https://www.endesa.com/,Not Found,https://enterprise-insights.dji.com/user-stories/how-endesa-deploys-the-dji-dock-2-to-transform-energy-management,DJI Case Study,Not Found,Not Found,Medium,European energy utility with relevant case study on DJI Dock 2 deployment for energy management mentioned in German inspection context.,Claude
Aonic Thailand,TH,Authorized Dealer,Dock 1 AND Dock 2,Unknown,https://aonic.com/th/eng/,https://www.facebook.com/aonic.th/,https://aonic.com/th/eng/dji/dji-dock/,Official Website,https://aonic.com/th/eng/dji/dock-2/,Official Website,High,Gold dealer for DJI Enterprise. Formerly known as Poladrone. Rebranded in 2022. Address: 47 MT&T Building Room 14S 17S 48S 1st & 4th Floors Sukhumvit 69 Alley (Sareenimitr) Phra Khanong Nuea Watthana Bangkok 10110. Phone: +66 89 790 0009. Email: sales. th@aonic. com. LINE: @aonic. th. Regional drone company listing DJI Dock 2 for Thailand. Also: https://aonic.com/th/dji/dock-2/,Claude + ChatGPT
